"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.util.HashMap.<init>(int) HashMap.java","27","< 0.1","8","2158"
"java.nio.Buffer.<init>(int, int, int, int, MemorySegment) Buffer.java","49","< 0.1","11","2152"
"org.takes.rs.ResponseOf.<init>(Scalar, Scalar) ResponseOf.java","32","< 0.1","24","2152"
"java.net.InetSocketAddress.<init>(InetAddress, int) InetSocketAddress.java","50","< 0.1","34","1887"
"java.net.InetSocketAddress$InetSocketAddressHolder.<init>(String, InetAddress, int) InetSocketAddress.java","4","< 0.1","4","1887"
"java.net.SocketAddress.<init>() SocketAddress.java","4","< 0.1","4","1887"
"java.nio.CharBuffer.<init>(int, int, int, int, char[], int, MemorySegment) CharBuffer.java","49","< 0.1","6","1883"
"java.nio.HeapCharBuffer.<init>(char[], int, int, MemorySegment) HeapCharBuffer.java","57","< 0.1","7","1883"
"java.util.Formatter.<init>(Appendable, Locale) Formatter.java","16","< 0.1","10","1883"
"org.cactoos.scalar.Not.<init>(Scalar) Not.java","3","< 0.1","3","1883"
"org.cactoos.text.StartsWith.<init>(Text, Text) StartsWith.java","3","< 0.1","3","1883"
"org.cactoos.iterable.Mapped.<init>(Func, Iterable) Mapped.java","43","< 0.1","17","1614"
"org.cactoos.iterator.IteratorEnvelope.<init>(Iterator) IteratorEnvelope.java","2","< 0.1","2","1614"
"org.cactoos.iterator.Mapped.<init>(Func, Iterator) Mapped.java","20","< 0.1","14","1614"
"org.cactoos.iterator.Mapped$1.<init>(Iterator, Func) Mapped.java","3","< 0.1","3","1614"
"java.lang.Long.<init>(long) Long.java","8","< 0.1","5","1398"
"java.net.Inet4Address.<init>() Inet4Address.java","32","< 0.1","9","1347"
"java.net.InetAddress.<init>() InetAddress.java","23","< 0.1","18","1347"
"java.net.InetAddress$InetAddressHolder.<init>() InetAddress.java","4","< 0.1","4","1347"
"org.takes.misc.VerboseIterator.<init>(Iterator, Text) VerboseIterator.java","22","< 0.1","10","1347"
"org.cactoos.bytes.BytesOf.<init>(byte[]) BytesOf.java","26","< 0.1","7","1080"
"org.cactoos.text.TextOf.<init>(byte[]) TextOf.java","81","< 0.1","11","1080"
"java.lang.Integer.<init>(int) Integer.java","6","< 0.1","4","1079"
"java.net.URI.<init>(String) URI.java","3335","3","11","1078"
"java.net.URI$Parser.<init>(URI, String) URI.java","2","< 0.1","2","1078"
"org.takes.misc.VerboseList.<init>(List, Text) VerboseList.java","2","< 0.1","2","1078"
"org.takes.rq.RqHeaders$Base.<init>(Request) RqHeaders.java","6","< 0.1","4","1078"
"java.io.OutputStream.<init>() OutputStream.java","2","< 0.1","2","1076"
"java.util.concurrent.locks.AbstractOwnableSynchronizer.<init>() AbstractOwnableSynchronizer.java","1","< 0.1","1","1076"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.<init>() AbstractQueuedSynchronizer.java","6","< 0.1","4","1076"
"java.util.concurrent.locks.ReentrantLock.<init>() ReentrantLock.java","24","< 0.1","9","1076"
"java.util.concurrent.locks.ReentrantLock$NonfairSync.<init>() ReentrantLock.java","15","< 0.1","4","1076"
"java.util.concurrent.locks.ReentrantLock$Sync.<init>() ReentrantLock.java","10","< 0.1","4","1076"
"org.cactoos.iterable.Filtered.<init>(Func, Iterable) Filtered.java","29","< 0.1","11","1076"
"org.cactoos.iterable.Joined.<init>(Iterable) Joined.java","29","< 0.1","11","1076"
"org.cactoos.iterator.Filtered.<init>(Func, Iterator) Filtered.java","40","< 0.1","5","1076"
"org.cactoos.iterator.Filtered.<init>(Iterator, Func) Filtered.java","20","< 0.1","7","1076"
"org.cactoos.iterator.Joined.<init>(Iterable) Joined.java","125","0.1","3","1076"
"java.io.InputStream.<init>() InputStream.java","1","< 0.1","1","807"
"org.cactoos.iterable.Joined.<init>(Iterable[]) Joined.java","44","< 0.1","6","807"
"org.takes.rs.RsWithHeader.<init>(Response, CharSequence, CharSequence) RsWithHeader.java","385","0.4","7","807"
"org.takes.rs.RsWithHeader.<init>(Response, CharSequence) RsWithHeader.java","60","< 0.1","4","807"
"org.takes.rs.RsWithHeader.<init>(Response, Scalar) RsWithHeader.java","46","< 0.1","11","807"
"org.takes.rs.RsWithoutHeader.<init>(Response, CharSequence) RsWithoutHeader.java","46","< 0.1","11","807"
"java.util.TreeMap$Entry.<init>(Object, Object, TreeMap$Entry) TreeMap.java","1","< 0.1","1","645"
"java.util.AbstractSet.<init>() AbstractSet.java","3","< 0.1","2","575"
"java.util.TreeMap.<init>() TreeMap.java","3","< 0.1","2","573"
"org.takes.rq.RequestOf.<init>(Head, Body) RequestOf.java","1","< 0.1","1","540"
"java.util.HashMap$KeySet.<init>(HashMap) HashMap.java","4","< 0.1","2","539"
"org.cactoos.text.IoCheckedText.<init>(Text) IoCheckedText.java","5","< 0.1","3","539"
"org.cactoos.text.IoCheckedText.<init>(Text, Func) IoCheckedText.java","1","< 0.1","1","539"
"org.takes.misc.Href.<init>(CharSequence) Href.java","3873","7","4","539"
"org.takes.misc.Href.<init>(URI) Href.java","1961","3","5","539"
"org.takes.rq.RqHref$Base.<init>(Request) RqHref.java","3","< 0.1","2","539"
"org.takes.rq.RqRequestLine$Base.<init>(Request) RqRequestLine.java","3","< 0.1","2","539"
"java.io.Writer.<init>(Object) Writer.java","0.9","< 0.1","0.9","538"
"java.lang.ref.PhantomReference.<init>(Object, ReferenceQueue) PhantomReference.java","4","< 0.1","3","538"
"java.lang.ref.Reference.<init>(Object, ReferenceQueue) Reference.java","1","< 0.1","1","538"
"jdk.internal.misc.InternalLock.<init>() InternalLock.java","18","< 0.1","5","538"
"org.takes.misc.Href.<init>(URI, SortedMap, Opt) Href.java","0.9","< 0.1","0.9","538"
"org.takes.rs.RsWithType.<init>(Response, CharSequence) RsWithType.java","303","0.5","3","538"
"org.takes.rs.RsWithType.<init>(Response, CharSequence, Opt) RsWithType.java","298","0.5","2","538"
"java.util.Collections$UnmodifiableCollection$1.<init>(Collections$UnmodifiableCollection) Collections.java","11","< 0.1","1","364"
"java.util.Collections$UnmodifiableCollection.<init>(Collection) Collections.java","0.6","< 0.1","0.6","288"
"java.util.Arrays$ArrayList.<init>(Object[]) Arrays.java","4","< 0.1","1","286"
"org.takes.facets.fork.FkChain.<init>(Collection) FkChain.java","5","< 0.1","1","270"
"org.takes.rq.RequestOf.<init>(Iterable, InputStream) RequestOf.java","10","< 0.1","2","270"
"org.takes.rq.RqLive.<init>(InputStream) RqLive.java","13341","49","1","270"
"org.takes.rq.RqWithHeaders.<init>(Request, CharSequence[]) RqWithHeaders.java","22","< 0.1","1","270"
"org.takes.rq.RqWithHeaders.<init>(Request, Iterable) RqWithHeaders.java","14","< 0.1","4","270"
"java.io.BufferedOutputStream.<init>(OutputStream) BufferedOutputStream.java","24","< 0.1","2","269"
"java.io.BufferedOutputStream.<init>(OutputStream, int, int) BufferedOutputStream.java","21","< 0.1","3","269"
"java.io.ByteArrayInputStream.<init>(byte[]) ByteArrayInputStream.java","1","< 0.1","1","269"
"java.io.ByteArrayOutputStream.<init>() ByteArrayOutputStream.java","4","< 0.1","1","269"
"java.io.ByteArrayOutputStream.<init>(int) ByteArrayOutputStream.java","3","< 0.1","2","269"
"java.io.FileDescriptor.<init>() FileDescriptor.java","0.6","< 0.1","0.6","269"
"java.io.FilterOutputStream.<init>(OutputStream) FilterOutputStream.java","4","< 0.1","3","269"
"java.io.OutputStreamWriter.<init>(OutputStream, Charset) OutputStreamWriter.java","43","0.1","2","269"
"java.net.Socket.<init>(SocketImpl) Socket.java","2","< 0.1","2","269"
"java.net.Socket$SocketInputStream.<init>(Socket, InputStream) Socket.java","1","< 0.1","1","269"
"java.net.Socket$SocketOutputStream.<init>(Socket, OutputStream) Socket.java","2","< 0.1","1","269"
"java.net.SocketImpl.<init>() SocketImpl.java","0.4","< 0.1","0.4","269"
"java.nio.ByteBuffer.<init>(int, int, int, int, byte[], int, MemorySegment) ByteBuffer.java","7","< 0.1","1","269"
"java.nio.charset.CharsetEncoder.<init>(Charset, float, float) CharsetEncoder.java","6","< 0.1","1","269"
"java.nio.charset.CharsetEncoder.<init>(Charset, float, float, byte[]) CharsetEncoder.java","4","< 0.1","1","269"
"java.nio.HeapByteBuffer.<init>(int, int, MemorySegment) HeapByteBuffer.java","9","< 0.1","1","269"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.<init>(Object, Cleaner, Runnable) CleanerImpl.java","17","< 0.1","1","269"
"jdk.internal.ref.PhantomCleanable.<init>(Object, Cleaner) PhantomCleanable.java","15","< 0.1","5","269"
"org.cactoos.bytes.UncheckedBytes.<init>(Bytes) UncheckedBytes.java","22","< 0.1","2","269"
"org.cactoos.bytes.UncheckedBytes.<init>(Bytes, Fallback) UncheckedBytes.java","19","< 0.1","6","269"
"org.cactoos.Fallback$None.<init>() Fallback.java","0.6","< 0.1","0.6","269"
"org.cactoos.iterable.Joined.<init>(Object, Iterable) Joined.java","23","< 0.1","5","269"
"org.cactoos.scalar.ScalarWithFallback.<init>(Scalar, Fallback[]) ScalarWithFallback.java","8","< 0.1","2","269"
"org.cactoos.scalar.ScalarWithFallback.<init>(Scalar, Iterable) ScalarWithFallback.java","0.4","< 0.1","0.4","269"
"org.cactoos.text.StartsWith.<init>(CharSequence, CharSequence) StartsWith.java","40","0.1","4","269"
"org.takes.facets.fork.FkRegex$RqMatcher.<init>(Matcher, Request) FkRegex.java","0.6","< 0.1","0.6","269"
"org.takes.misc.VerboseIterable.<init>(Iterable, Text) VerboseIterable.java","0.5","< 0.1","0.5","269"
"org.takes.rq.RqHref$Smart.<init>(Request) RqHref.java","4","< 0.1","2","269"
"org.takes.rq.RqHref$Smart.<init>(RqHref) RqHref.java","0.5","< 0.1","0.5","269"
"org.takes.rs.RsBody$ByteArray.<init>(byte[]) RsBody.java","1","< 0.1","1","269"
"org.takes.rs.RsEmpty.<init>() RsEmpty.java","0.5","< 0.1","0.5","269"
"org.takes.rs.RsPrint.<init>(Response) RsPrint.java","1","< 0.1","0.9","269"
"org.takes.rs.RsText.<init>(CharSequence) RsText.java","268","0.9","3","269"
"org.takes.rs.RsText.<init>(Response, CharSequence) RsText.java","232","0.8","2","269"
"org.takes.rs.RsText.<init>(Response) RsText.java","157","0.5","2","269"
"org.takes.rs.RsWithBody.<init>(Response, CharSequence) RsWithBody.java","72","0.2","4","269"
"org.takes.rs.RsWithBody.<init>(Response, byte[]) RsWithBody.java","21","< 0.1","2","269"
"org.takes.rs.RsWithBody.<init>(Response, RsBody) RsWithBody.java","16","< 0.1","4","269"
"org.takes.rs.RsWithStatus.<init>(int) RsWithStatus.java","32","0.1","2","269"
"org.takes.rs.RsWithStatus.<init>(Response, int) RsWithStatus.java","29","0.1","1","269"
"org.takes.rs.RsWithStatus.<init>(Response, int, CharSequence) RsWithStatus.java","16","< 0.1","5","269"
"sun.nio.ch.NioSocketImpl.<init>(boolean) NioSocketImpl.java","16","< 0.1","5","269"
"sun.nio.ch.NioSocketImpl$1.<init>(NioSocketImpl) NioSocketImpl.java","2","< 0.1","1","269"
"sun.nio.ch.NioSocketImpl$2.<init>(NioSocketImpl) NioSocketImpl.java","2","< 0.1","1","269"
"sun.nio.ch.SocketOptionRegistry$RegistryKey.<init>(SocketOption, ProtocolFamily) SocketOptionRegistry.java","0.6","< 0.1","0.6","269"
"sun.nio.cs.StreamEncoder.<init>(OutputStream, Object, Charset) StreamEncoder.java","27","0.1","2","269"
"sun.nio.cs.StreamEncoder.<init>(OutputStream, Object, CharsetEncoder) StreamEncoder.java","14","< 0.1","1","269"
"sun.nio.cs.UTF_8$Encoder.<init>(Charset) UTF_8.java","7","< 0.1","1","269"
"java.util.TreeMap$KeyIterator.<init>(TreeMap, TreeMap$Entry) TreeMap.java","0.7","< 0.1","0.4","128"
"java.util.TreeMap$PrivateEntryIterator.<init>(TreeMap, TreeMap$Entry) TreeMap.java","0.2","< 0.1","0.2","128"
"java.util.TreeMap$KeySet.<init>(NavigableMap) TreeMap.java","0.3","< 0.1","0.1","34"
"javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java","35","1","0.2","34"
"javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java","27","0.8","1","34"
"sun.management.LazyCompositeData.<init>() LazyCompositeData.java","< 0.1","< 0.1","< 0.1","20"
"java.lang.management.MemoryUsage.<init>(CompositeData) MemoryUsage.java","5","0.3","0.1","16"
"java.lang.management.MemoryUsage.<init>(long, long, long, long) MemoryUsage.java","< 0.1","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableList.<init>(List) Collections.java","< 0.1","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry.<init>(Map$Entry) Collections.java","< 0.1","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableRandomAccessList.<init>(List) Collections.java","0.1","< 0.1","< 0.1","16"
"java.util.LinkedHashMap$Entry.<init>(int, Object, Object, HashMap$Node) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.<init>(MemoryUsage) MemoryUsageCompositeData.java","0.1","< 0.1","< 0.1","16"
"java.lang.reflect.AccessibleObject.<init>() AccessibleObject.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.Field.<init>(Class, String, Class, int, boolean, int, String, byte[]) Field.java","< 0.1","< 0.1","< 0.1","3"
"java.util.HashMap.<init>() HashMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.AbstractPipeline.<init>(Spliterator, int, boolean) AbstractPipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$1MatchSink.<init>(MatchOps$MatchKind, Predicate) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$BooleanTerminalSink.<init>(MatchOps$MatchKind) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$MatchOp.<init>(StreamShape, MatchOps$MatchKind, Supplier) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.PipelineHelper.<init>() PipelineHelper.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.ReferencePipeline.<init>(Spliterator, int, boolean) ReferencePipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.ReferencePipeline$Head.<init>(Spliterator, int, boolean) ReferencePipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$KeySpliterator.<init>(TreeMap, TreeMap$Entry, TreeMap$Entry, int, int, int) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$TreeMapSpliterator.<init>(TreeMap, TreeMap$Entry, TreeMap$Entry, int, int, int) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"com.sun.jmx.mbeanserver.GetPropertyAction.<init>(String) GetPropertyAction.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.<init>(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GcInfoCompositeData.<init>(GcInfo, GcInfoBuilder, Object[]) GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableMap.<init>(Map) Collections.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet.<init>(Set) Collections.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.<init>(Collections$UnmodifiableMap$UnmodifiableEntrySet) Collections.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableSet.<init>(Set) Collections.java","< 0.1","< 0.1","< 0.1","2"
"java.util.HashMap$EntryIterator.<init>(HashMap) HashMap.java","< 0.1","< 0.1","< 0.1","2"
"java.util.HashMap$EntrySet.<init>(HashMap) HashMap.java","< 0.1","< 0.1","< 0.1","2"
"java.util.HashMap$HashIterator.<init>(HashMap) HashMap.java","< 0.1","< 0.1","< 0.1","2"
"java.util.LinkedHashMap.<init>(int, float) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","2"
"java.util.LinkedHashMap$LinkedHashIterator.<init>(LinkedHashMap) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","2"
"java.util.LinkedHashMap$LinkedValueIterator.<init>(LinkedHashMap) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","2"
"java.util.LinkedHashMap$LinkedValues.<init>(LinkedHashMap) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","2"
"javax.management.ObjectName$Property.<init>(int, int, int) ObjectName.java","< 0.1","< 0.1","< 0.1","2"
"javax.management.openmbean.TabularDataSupport.<init>(TabularType) TabularDataSupport.java","0.2","0.1","< 0.1","2"
"javax.management.openmbean.TabularDataSupport.<init>(TabularType, int, float) TabularDataSupport.java","0.2","0.1","< 0.1","2"
"com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java","13","13","< 0.1","1"
"com.sun.management.GarbageCollectionNotificationInfo.<init>(String, String, String, GcInfo) GarbageCollectionNotificationInfo.java","< 0.1","< 0.1","< 0.1","1"
"com.sun.management.GcInfo.<init>(CompositeData) GcInfo.java","11","11","< 0.1","1"
"com.sun.management.GcInfo.<init>(GcInfoBuilder, long, long, long, MemoryUsage[], MemoryUsage[], Object[]) GcInfo.java","0.5","0.5","< 0.1","1"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData$1.<init>(GarbageCollectionNotifInfoCompositeData) GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"com.sun.management.internal.GcInfoCompositeData$1.<init>(GcInfo) GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"com.sun.management.internal.GcInfoCompositeData$2.<init>(GcInfo) GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"java.lang.String.<init>(char[], int, int) String.java","< 0.1","< 0.1","< 0.1","1"
"java.lang.String.<init>(char[], int, int, Void) String.java","< 0.1","< 0.1","< 0.1","1"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode.<init>() AbstractQueuedSynchronizer.java","< 0.1","< 0.1","< 0.1","1"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$Node.<init>() AbstractQueuedSynchronizer.java","< 0.1","< 0.1","< 0.1","1"
"java.util.EventObject.<init>(Object) EventObject.java","< 0.1","< 0.1","< 0.1","1"
"javax.management.Notification.<init>(String, Object, long, long, String) Notification.java","< 0.1","< 0.1","< 0.1","1"
"javax.management.ObjectName.<init>(String) ObjectName.java","0.3","0.3","< 0.1","1"
