"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.util.HashMap.putVal(int, Object, Object, boolean, boolean) HashMap.java","1","< 0.1","0.4","50"
"java.util.HashMap$Node.<init>(int, Object, Object, HashMap$Node) HashMap.java","0.1","< 0.1","0.1","50"
"java.util.AbstractMap.<init>() AbstractMap.java","0.1","< 0.1","0.1","41"
"java.util.AbstractCollection.containsAll(Collection) AbstractCollection.java","7","0.2","0.9","37"
"java.util.AbstractSet.<init>() AbstractSet.java","0.2","< 0.1","0.1","36"
"java.util.AbstractSet.equals(Object) AbstractSet.java","7","0.2","0.3","34"
"java.util.Collections$UnmodifiableSet.equals(Object) Collections.java","7","0.2","0.2","34"
"java.util.HashMap.newNode(int, Object, Object, HashMap$Node) HashMap.java","0.2","< 0.1","0.1","34"
"java.util.TreeMap.<init>() TreeMap.java","0.2","< 0.1","0.1","34"
"java.util.TreeMap.addEntryToEmptyMap(Object, Object) TreeMap.java","0.7","< 0.1","0.2","34"
"java.util.TreeMap.compare(Object, Object) TreeMap.java","0.3","< 0.1","0.1","34"
"java.util.TreeMap.keySet() TreeMap.java","0.7","< 0.1","0.1","34"
"java.util.TreeMap.navigableKeySet() TreeMap.java","0.5","< 0.1","0.1","34"
"java.util.TreeMap$KeySet.<init>(NavigableMap) TreeMap.java","0.3","< 0.1","0.1","34"
"javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java","42","1","0.2","34"
"javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java","34","1","2","34"
"javax.management.openmbean.CompositeDataSupport.makeMap(String[], Object[]) CompositeDataSupport.java","7","0.2","1","34"
"javax.management.openmbean.CompositeType.isValue(Object) CompositeType.java","23","0.7","0.1","33"
"java.util.AbstractList.hashCode() AbstractList.java","0.7","< 0.1","0.3","30"
"java.util.Arrays$ArrayItr.<init>(Object[]) Arrays.java","< 0.1","< 0.1","< 0.1","30"
"java.util.Arrays$ArrayItr.next() Arrays.java","< 0.1","< 0.1","< 0.1","30"
"java.util.Arrays$ArrayList.iterator() Arrays.java","0.2","< 0.1","0.1","30"
"java.util.Collections$UnmodifiableList.hashCode() Collections.java","0.9","< 0.1","0.1","30"
"java.lang.Class.cast(Object) Class.java","< 0.1","< 0.1","< 0.1","22"
"java.util.HashMap.getNode(Object) HashMap.java","0.6","< 0.1","< 0.1","21"
"java.lang.ref.Reference.refersTo(Object) Reference.java","0.1","< 0.1","< 0.1","20"
"java.lang.ref.Reference.refersToImpl(Object) Reference.java","< 0.1","< 0.1","< 0.1","20"
"sun.management.LazyCompositeData.<init>() LazyCompositeData.java","< 0.1","< 0.1","< 0.1","20"
"java.lang.invoke.DirectMethodHandle$Holder.invokeSpecial(Object, Object, Object) DirectMethodHandle$Holder","0.1","< 0.1","0.1","19"
"java.lang.invoke.Invokers.checkCustomized(MethodHandle) Invokers.java","< 0.1","< 0.1","< 0.1","19"
"java.lang.invoke.Invokers.checkExactType(MethodHandle, MethodType) Invokers.java","< 0.1","< 0.1","< 0.1","19"
"java.util.TreeMap$KeySpliterator.tryAdvance(Consumer) TreeMap.java","2","0.1","0.1","19"
"sun.management.LazyCompositeData.isTypeMatched(CompositeType, CompositeType) LazyCompositeData.java","3","0.2","0.1","19"
"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, Object) DirectMethodHandle$Holder","7","0.4","< 0.1","18"
"java.util.Collections$UnmodifiableCollection.<init>(Collection) Collections.java","< 0.1","< 0.1","< 0.1","18"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.hasNext() Collections.java","< 0.1","< 0.1","< 0.1","18"
"java.util.HashMap.containsKey(Object) HashMap.java","0.7","< 0.1","< 0.1","18"
"java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object, Object) Invokers$Holder","7","0.4","0.2","16"
"java.lang.management.MemoryUsage.<init>(CompositeData) MemoryUsage.java","7","0.4","0.2","16"
"java.lang.management.MemoryUsage.<init>(long, long, long, long) MemoryUsage.java","0.7","< 0.1","0.7","16"
"java.lang.management.MemoryUsage.from(CompositeData) MemoryUsage.java","7","0.4","< 0.1","16"
"java.lang.reflect.AccessibleObject.checkAccess(Class, Class, Class, int) AccessibleObject.java","0.3","< 0.1","< 0.1","16"
"java.lang.reflect.AccessibleObject.isAccessChecked(Class) AccessibleObject.java","0.1","< 0.1","< 0.1","16"
"java.lang.reflect.AccessibleObject.verifyAccess(Class, Class, Class, int) AccessibleObject.java","0.2","< 0.1","< 0.1","16"
"java.lang.reflect.Method.invoke(Object, Object[]) Method.java","8","0.5","0.2","16"
"java.lang.reflect.Method.isCallerSensitive() Method.java","< 0.1","< 0.1","< 0.1","16"
"java.util.AbstractList.<init>() AbstractList.java","0.1","< 0.1","< 0.1","16"
"java.util.Arrays.asList(Object[]) Arrays.java","0.3","< 0.1","< 0.1","16"
"java.util.Arrays$ArrayList.<init>(Object[]) Arrays.java","0.2","< 0.1","0.1","16"
"java.util.Collections.unmodifiableList(List) Collections.java","0.3","< 0.1","0.1","16"
"java.util.Collections$UnmodifiableList.<init>(List) Collections.java","0.1","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next() Collections.java","0.4","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next() Collections.java","0.4","< 0.1","0.1","16"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry.<init>(Map$Entry) Collections.java","0.1","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry.getKey() Collections.java","< 0.1","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry.getValue() Collections.java","< 0.1","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableRandomAccessList.<init>(List) Collections.java","0.1","< 0.1","< 0.1","16"
"java.util.HashMap$EntryIterator.next() HashMap.java","0.1","< 0.1","< 0.1","16"
"java.util.HashMap$EntryIterator.next() HashMap.java","0.1","< 0.1","< 0.1","16"
"java.util.HashMap$HashIterator.nextNode() HashMap.java","< 0.1","< 0.1","< 0.1","16"
"java.util.LinkedHashMap.afterNodeInsertion(boolean) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","16"
"java.util.LinkedHashMap.linkNodeLast(LinkedHashMap$Entry) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","16"
"java.util.LinkedHashMap.newNode(int, Object, Object, HashMap$Node) LinkedHashMap.java","0.4","< 0.1","0.2","16"
"java.util.LinkedHashMap$Entry.<init>(int, Object, Object, HashMap$Node) LinkedHashMap.java","0.1","< 0.1","< 0.1","16"
"java.util.LinkedHashMap$LinkedHashIterator.nextNode() LinkedHashMap.java","< 0.1","< 0.1","< 0.1","16"
"java.util.LinkedHashMap$LinkedValueIterator.next() LinkedHashMap.java","0.1","< 0.1","< 0.1","16"
"java.util.stream.MatchOps$1MatchSink.accept(Object) MatchOps.java","2","0.1","< 0.1","16"
"javax.management.openmbean.CompositeDataSupport.getAll(String[]) CompositeDataSupport.java","1","< 0.1","0.1","16"
"javax.management.openmbean.TabularDataSupport.checkValueAndIndex(CompositeData) TabularDataSupport.java","16","1","0.1","16"
"javax.management.openmbean.TabularDataSupport.checkValueType(CompositeData) TabularDataSupport.java","12","0.8","< 0.1","16"
"javax.management.openmbean.TabularDataSupport.internalCalculateIndex(CompositeData) TabularDataSupport.java","2","0.1","0.1","16"
"javax.management.openmbean.TabularDataSupport.internalPut(CompositeData) TabularDataSupport.java","17","1","0.1","16"
"javax.management.openmbean.TabularDataSupport.put(CompositeData) TabularDataSupport.java","17","1","0.1","16"
"jdk.internal.reflect.DirectMethodHandleAccessor.checkArgumentCount(int, Object[]) DirectMethodHandleAccessor.java","< 0.1","< 0.1","< 0.1","16"
"jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Object, Object[]) DirectMethodHandleAccessor.java","7","0.4","0.1","16"
"jdk.internal.reflect.DirectMethodHandleAccessor.invokeImpl(Object, Object[]) DirectMethodHandleAccessor.java","7","0.4","< 0.1","16"
"sun.management.LazyCompositeData.isTypeMatched(OpenType, OpenType) LazyCompositeData.java","1","< 0.1","< 0.1","16"
"sun.management.LazyCompositeData.lambda$isTypeMatched$0(CompositeType, CompositeType, String) LazyCompositeData.java","2","0.1","0.1","16"
"sun.management.MappedMXBeanType$CompositeDataMXBeanType.toJavaTypeData(Object) MappedMXBeanType.java","8","0.5","< 0.1","16"
"sun.management.MappedMXBeanType$CompositeDataMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java","18","1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.<init>(MemoryUsage) MemoryUsageCompositeData.java","0.1","< 0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.getCommitted(CompositeData) MemoryUsageCompositeData.java","1","0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.getCompositeData() MemoryUsageCompositeData.java","18","1","0.2","16"
"sun.management.MemoryUsageCompositeData.getInit(CompositeData) MemoryUsageCompositeData.java","1","< 0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.getMax(CompositeData) MemoryUsageCompositeData.java","2","0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.getUsed(CompositeData) MemoryUsageCompositeData.java","1","0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.toCompositeData(MemoryUsage) MemoryUsageCompositeData.java","18","1","0.1","16"
"sun.management.MemoryUsageCompositeData.validateCompositeData(CompositeData) MemoryUsageCompositeData.java","0.1","< 0.1","< 0.1","16"
"java.lang.String.length() String.java","< 0.1","< 0.1","< 0.1","12"
"java.util.HashMap.resize() HashMap.java","< 0.1","< 0.1","< 0.1","9"
"java.lang.System.getSecurityManager() System.java","< 0.1","< 0.1","< 0.1","8"
"java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object) Invokers$Holder","0.2","< 0.1","< 0.1","7"
"java.lang.String.getBytes(byte[], int, byte) String.java","< 0.1","< 0.1","< 0.1","7"
"java.lang.invoke.DirectMethodHandle.allocateInstance(Object) DirectMethodHandle.java","< 0.1","< 0.1","< 0.1","6"
"java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(Object, Object, Object) DirectMethodHandle$Holder","< 0.1","< 0.1","< 0.1","6"
"java.util.concurrent.ConcurrentHashMap.get(Object) ConcurrentHashMap.java","< 0.1","< 0.1","< 0.1","6"
"java.util.concurrent.ConcurrentHashMap.tabAt(ConcurrentHashMap$Node[], int) ConcurrentHashMap.java","< 0.1","< 0.1","< 0.1","6"
"java.security.AccessController.doPrivileged(PrivilegedAction) AccessController.java","1","0.2","< 0.1","5"
"java.security.AccessController.executePrivileged(PrivilegedAction, AccessControlContext, Class) AccessController.java","1","0.2","< 0.1","5"
"com.yourkit.an.ar.invoke(Object, Object[]) a","17","4","< 0.1","4"
"java.lang.AbstractStringBuilder.append(String) AbstractStringBuilder.java","0.2","< 0.1","< 0.1","4"
"java.lang.AbstractStringBuilder.ensureCapacityInternal(int) AbstractStringBuilder.java","< 0.1","< 0.1","< 0.1","4"
"java.lang.AbstractStringBuilder.inflateIfNeededFor(String) AbstractStringBuilder.java","< 0.1","< 0.1","< 0.1","4"
"java.lang.AbstractStringBuilder.putStringAt(int, String) AbstractStringBuilder.java","0.1","< 0.1","< 0.1","4"
"java.lang.Integer.numberOfLeadingZeros(int) Integer.java","< 0.1","< 0.1","< 0.1","4"
"java.lang.ref.ReferenceQueue.poll() ReferenceQueue.java","< 0.1","< 0.1","< 0.1","4"
"java.lang.StringBuilder.append(String) StringBuilder.java","0.2","< 0.1","< 0.1","4"
"java.util.Collections$UnmodifiableList.equals(Object) Collections.java","< 0.1","< 0.1","< 0.1","4"
"java.util.HashMap.<init>(int, float) HashMap.java","< 0.1","< 0.1","< 0.1","4"
"java.util.HashMap.tableSizeFor(int) HashMap.java","< 0.1","< 0.1","< 0.1","4"
"java.util.WeakHashMap.expungeStaleEntries() WeakHashMap.java","< 0.1","< 0.1","< 0.1","4"
"java.util.WeakHashMap.get(Object) WeakHashMap.java","0.1","< 0.1","< 0.1","4"
"java.util.WeakHashMap.getTable() WeakHashMap.java","< 0.1","< 0.1","< 0.1","4"
"java.util.WeakHashMap.hash(Object) WeakHashMap.java","< 0.1","< 0.1","< 0.1","4"
"java.util.WeakHashMap.matchesKey(WeakHashMap$Entry, Object) WeakHashMap.java","< 0.1","< 0.1","< 0.1","4"
"javax.management.openmbean.TabularType.isAssignableFrom(OpenType) TabularType.java","3","0.9","< 0.1","4"
"sun.management.LazyCompositeData.isTypeMatched(TabularType, TabularType) LazyCompositeData.java","< 0.1","< 0.1","< 0.1","4"
"java.lang.Class.forName(String) Class.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.Class.forName(String, Class) Class.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.Class.getDeclaredField(String) Class.java","0.3","0.1","< 0.1","3"
"java.lang.Class.getReflectionFactory() Class.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.Class.privateGetDeclaredFields(boolean) Class.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.Class.reflectionData() Class.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.Class.searchFields(Field[], String) Class.java","0.1","< 0.1","< 0.1","3"
"java.lang.ClassLoader.getClassLoader(Class) ClassLoader.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.invoke.DirectMethodHandle.checkBase(Object) DirectMethodHandle.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.invoke.DirectMethodHandle.checkCast(Object, Object) DirectMethodHandle.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.invoke.DirectMethodHandle$Accessor.checkCast(Object) DirectMethodHandle.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.invoke.Invokers.maybeCustomize(MethodHandle) Invokers.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.invoke.Invokers$Holder.invokeExact_MT(Object, Object, Object) Invokers$Holder","0.2","< 0.1","< 0.1","3"
"java.lang.invoke.MethodHandle.maybeCustomize() MethodHandle.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.ref.SoftReference.get() SoftReference.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.AccessibleObject.<init>() AccessibleObject.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible(Class, Class) AccessibleObject.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.AccessibleObject.checkCanSetAccessible(Class, Class, boolean) AccessibleObject.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.AccessibleObject.checkPermission() AccessibleObject.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.Field.<init>(Class, String, Class, int, boolean, int, String, byte[]) Field.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.Field.checkCanSetAccessible(Class) Field.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.Field.copy() Field.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.Field.get(Object) Field.java","0.2","< 0.1","< 0.1","3"
"java.lang.reflect.Field.getOverrideFieldAccessor() Field.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.Field.setAccessible(boolean) Field.java","0.1","< 0.1","< 0.1","3"
"java.lang.reflect.ReflectAccess.copyField(Field) ReflectAccess.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.String.<init>(byte[], byte) String.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.StringConcatHelper.prepend(long, byte[], String) StringConcatHelper.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.Thread.interrupted() Thread.java","< 0.1","< 0.1","< 0.1","3"
"java.util.Arrays.copyOfRange(byte[], int, int) Arrays.java","< 0.1","< 0.1","< 0.1","3"
"java.util.Collections$UnmodifiableCollection.containsAll(Collection) Collections.java","1","0.4","< 0.1","3"
"java.util.Collections$UnmodifiableCollection.stream() Collections.java","0.2","< 0.1","< 0.1","3"
"java.util.HashMap.<init>() HashMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.HashMap.get(Object) HashMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.AbstractPipeline.<init>(Spliterator, int, boolean) AbstractPipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.AbstractPipeline.copyInto(Sink, Spliterator) AbstractPipeline.java","2","0.8","< 0.1","3"
"java.util.stream.AbstractPipeline.copyIntoWithCancel(Sink, Spliterator) AbstractPipeline.java","2","0.8","< 0.1","3"
"java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java","2","0.9","< 0.1","3"
"java.util.stream.AbstractPipeline.sourceSpliterator(int) AbstractPipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.AbstractPipeline.wrapAndCopyInto(Sink, Spliterator) AbstractPipeline.java","2","0.8","< 0.1","3"
"java.util.stream.AbstractPipeline.wrapSink(Sink) AbstractPipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps.lambda$makeRef$0(MatchOps$MatchKind, Predicate) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps.makeRef(Predicate, MatchOps$MatchKind) MatchOps.java","0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$1MatchSink.<init>(MatchOps$MatchKind, Predicate) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$BooleanTerminalSink.<init>(MatchOps$MatchKind) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$MatchOp.<init>(StreamShape, MatchOps$MatchKind, Supplier) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java","2","0.9","< 0.1","3"
"java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java","2","0.9","< 0.1","3"
"java.util.stream.PipelineHelper.<init>() PipelineHelper.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.ReferencePipeline.<init>(Spliterator, int, boolean) ReferencePipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.ReferencePipeline.allMatch(Predicate) ReferencePipeline.java","2","0.9","< 0.1","3"
"java.util.stream.ReferencePipeline.forEachWithCancel(Spliterator, Sink) ReferencePipeline.java","2","0.8","< 0.1","3"
"java.util.stream.ReferencePipeline$Head.<init>(Spliterator, int, boolean) ReferencePipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.StreamOpFlag.combineOpFlags(int, int) StreamOpFlag.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.StreamOpFlag.fromCharacteristics(Spliterator) StreamOpFlag.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.StreamSupport.stream(Spliterator, boolean) StreamSupport.java","0.1","< 0.1","< 0.1","3"
"java.util.TreeMap.keySpliterator() TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap.keySpliteratorFor(NavigableMap) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap.rotateRight(TreeMap$Entry) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$KeySet.spliterator() TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$KeySpliterator.<init>(TreeMap, TreeMap$Entry, TreeMap$Entry, int, int, int) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$TreeMapSpliterator.<init>(TreeMap, TreeMap$Entry, TreeMap$Entry, int, int, int) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$TreeMapSpliterator.estimateSize() TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$TreeMapSpliterator.getEstimate() TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"jdk.internal.reflect.MethodHandleObjectFieldAccessorImpl.get(Object) MethodHandleObjectFieldAccessorImpl.java","0.2","< 0.1","< 0.1","3"
"jdk.internal.reflect.ReflectionFactory.copyField(Field) ReflectionFactory.java","< 0.1","< 0.1","< 0.1","3"
"sun.management.LazyCompositeData.getString(CompositeData, String) LazyCompositeData.java","0.3","0.1","< 0.1","3"
"com.sun.jmx.mbeanserver.GetPropertyAction.<init>(String) GetPropertyAction.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.jmx.mbeanserver.GetPropertyAction.run() GetPropertyAction.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.jmx.mbeanserver.GetPropertyAction.run() GetPropertyAction.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.<init>(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GcInfoCompositeData.<init>(GcInfo, GcInfoBuilder, Object[]) GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","2"
"java.lang.AbstractStringBuilder.newCapacity(int) AbstractStringBuilder.java","< 0.1","< 0.1","< 0.1","2"
"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, long, Object, Object, Object) DirectMethodHandle$Holder","< 0.1","< 0.1","< 0.1","2"
"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic(Object, long, Object) DirectMethodHandle$Holder","< 0.1","< 0.1","< 0.1","2"
"java.lang.ref.ReferenceQueue.await(long) ReferenceQueue.java","1","0.5","< 0.1","2"
"java.lang.ref.ReferenceQueue.poll0() ReferenceQueue.java","< 0.1","< 0.1","< 0.1","2"
"java.lang.ref.ReferenceQueue.remove(long) ReferenceQueue.java","1","0.6","< 0.1","2"
"java.lang.ref.ReferenceQueue.remove0(long) ReferenceQueue.java","1","0.5","< 0.1","2"
"java.lang.String.checkBoundsBeginEnd(int, int, int) String.java","< 0.1","< 0.1","< 0.1","2"
"java.lang.String.equalsIgnoreCase(String) String.java","< 0.1","< 0.1","< 0.1","2"
"java.lang.String.substring(int, int) String.java","< 0.1","< 0.1","< 0.1","2"
