"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.springframework.util.MimeType.<init>(MimeType) MimeType.java","2","< 0.1","2","1252"
"org.springframework.web.util.pattern.PathPattern$MatchingContext.<init>(PathPattern, PathContainer, boolean) PathPattern.java","9","< 0.1","6","1252"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$Node.<init>() AbstractQueuedSynchronizer.java","2","< 0.1","2","868"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode.<init>() AbstractQueuedSynchronizer.java","6","< 0.1","4","825"
"java.util.concurrent.ConcurrentHashMap$BaseIterator.<init>(ConcurrentHashMap$Node[], int, int, int, ConcurrentHashMap) ConcurrentHashMap.java","13","< 0.1","5","753"
"java.util.concurrent.ConcurrentHashMap$Traverser.<init>(ConcurrentHashMap$Node[], int, int, int) ConcurrentHashMap.java","1","< 0.1","1","753"
"java.util.concurrent.ConcurrentHashMap$KeyIterator.<init>(ConcurrentHashMap$Node[], int, int, int, ConcurrentHashMap) ConcurrentHashMap.java","17","< 0.1","4","746"
"java.util.TreeMap$Entry.<init>(Object, Object, TreeMap$Entry) TreeMap.java","2","< 0.1","2","745"
"java.lang.Number.<init>() Number.java","1","< 0.1","1","692"
"java.lang.Long.<init>(long) Long.java","5","< 0.1","3","691"
"java.util.TreeMap$KeySet.<init>(NavigableMap) TreeMap.java","7","< 0.1","3","666"
"java.util.EventObject.<init>(Object) EventObject.java","1","< 0.1","1","657"
"java.util.Collections$UnmodifiableCollection.<init>(Collection) Collections.java","1","< 0.1","1","644"
"java.util.Collections$UnmodifiableList.<init>(List) Collections.java","4","< 0.1","3","642"
"java.util.Collections$UnmodifiableRandomAccessList.<init>(List) Collections.java","8","< 0.1","3","642"
"java.util.concurrent.atomic.AtomicBoolean.<init>(boolean) AtomicBoolean.java","1","< 0.1","1","632"
"java.util.TreeSet.<init>(NavigableMap) TreeSet.java","7","< 0.1","3","632"
"java.util.HashMap$HashIterator.<init>(HashMap) HashMap.java","2","< 0.1","2","629"
"java.util.Collections$UnmodifiableMap.<init>(Map) Collections.java","1","< 0.1","1","628"
"java.util.concurrent.LinkedBlockingQueue$Node.<init>(Object) LinkedBlockingQueue.java","1","< 0.1","1","627"
"java.util.HashMap$KeyIterator.<init>(HashMap) HashMap.java","7","< 0.1","5","627"
"org.apache.catalina.connector.RequestFacade.<init>(Request) RequestFacade.java","1","< 0.1","1","627"
"org.apache.catalina.connector.ResponseFacade.<init>(Response) ResponseFacade.java","1","< 0.1","1","627"
"org.apache.tomcat.util.http.parser.Host$MessageBytesReader.<init>(MessageBytes) Host.java","7","< 0.1","4","627"
"com.fasterxml.jackson.core.base.GeneratorBase.<init>(int, ObjectCodec) GeneratorBase.java","18","< 0.1","5","626"
"com.fasterxml.jackson.core.io.ContentReference.<init>(boolean, Object) ContentReference.java","4","< 0.1","3","626"
"com.fasterxml.jackson.core.io.ContentReference.<init>(boolean, Object, int, int) ContentReference.java","1","< 0.1","1","626"
"com.fasterxml.jackson.core.io.IOContext.<init>(BufferRecycler, ContentReference, boolean) IOContext.java","1","< 0.1","1","626"
"com.fasterxml.jackson.core.json.JsonGeneratorImpl.<init>(IOContext, int, ObjectCodec) JsonGeneratorImpl.java","21","< 0.1","3","626"
"com.fasterxml.jackson.core.json.JsonWriteContext.<init>(int, JsonWriteContext, DupDetector) JsonWriteContext.java","4","< 0.1","3","626"
"com.fasterxml.jackson.core.json.JsonWriteContext.<init>(int, JsonWriteContext, DupDetector, Object) JsonWriteContext.java","4","< 0.1","3","626"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.<init>(IOContext, int, ObjectCodec, OutputStream, char) UTF8JsonGenerator.java","103","0.1","8","626"
"com.fasterxml.jackson.core.JsonGenerator.<init>() JsonGenerator.java","1","< 0.1","1","626"
"java.io.FilterOutputStream.<init>(OutputStream) FilterOutputStream.java","8","< 0.1","6","626"
"java.lang.Record.<init>() Record.java","1","< 0.1","1","626"
"java.nio.HeapByteBuffer.<init>(byte[], int, int, int, int, int, MemorySegment) HeapByteBuffer.java","23","< 0.1","3","626"
"java.util.ArrayList.<init>(Collection) ArrayList.java","27","< 0.1","9","626"
"java.util.Collections$1.<init>(Object) Collections.java","1","< 0.1","1","626"
"java.util.concurrent.atomic.AtomicBoolean.<init>() AtomicBoolean.java","1","< 0.1","1","626"
"java.util.Formatter.<init>() Formatter.java","24","< 0.1","10","626"
"java.util.Formatter.<init>(Locale, Appendable) Formatter.java","1","< 0.1","1","626"
"java.util.Formatter$FormatSpecifier.<init>(char) Formatter.java","16","< 0.1","4","626"
"java.util.LinkedHashMap$LinkedEntryIterator.<init>(LinkedHashMap) LinkedHashMap.java","4","< 0.1","3","626"
"java.util.LinkedHashMap$LinkedEntrySet.<init>(LinkedHashMap) LinkedHashMap.java","7","< 0.1","3","626"
"java.util.TreeMap$ValueIterator.<init>(TreeMap, TreeMap$Entry) TreeMap.java","4","< 0.1","3","626"
"java.util.TreeMap$Values.<init>(TreeMap) TreeMap.java","4","< 0.1","3","626"
"java.util.TreeSet.<init>() TreeSet.java","20","< 0.1","8","626"
"org.apache.catalina.connector.CoyoteOutputStream.<init>(OutputBuffer) CoyoteOutputStream.java","4","< 0.1","3","626"
"org.apache.catalina.core.ApplicationMapping$MappingImpl.<init>(String, String, MappingMatch, String) ApplicationMapping.java","1","< 0.1","1","626"
"org.apache.catalina.util.ParameterMap.<init>() ParameterMap.java","26","< 0.1","9","626"
"org.apache.tomcat.util.net.NioEndpoint$PollerEvent.<init>(NioEndpoint$NioSocketWrapper, int) NioEndpoint.java","1","< 0.1","1","626"
"org.springframework.beans.PropertyEditorRegistrySupport.<init>() PropertyEditorRegistrySupport.java","1","< 0.1","1","626"
"org.springframework.beans.SimpleTypeConverter.<init>() SimpleTypeConverter.java","18","< 0.1","9","626"
"org.springframework.beans.TypeConverterDelegate.<init>(PropertyEditorRegistrySupport) TypeConverterDelegate.java","4","< 0.1","3","626"
"org.springframework.beans.TypeConverterDelegate.<init>(PropertyEditorRegistrySupport, Object) TypeConverterDelegate.java","1","< 0.1","1","626"
"org.springframework.beans.TypeConverterSupport.<init>() TypeConverterSupport.java","4","< 0.1","3","626"
"org.springframework.context.i18n.SimpleLocaleContext.<init>(Locale) SimpleLocaleContext.java","1","< 0.1","1","626"
"org.springframework.core.annotation.SynthesizingMethodParameter.<init>(Method, int) SynthesizingMethodParameter.java","23","< 0.1","3","626"
"org.springframework.core.DefaultParameterNameDiscoverer.<init>() DefaultParameterNameDiscoverer.java","68","0.1","17","626"
"org.springframework.core.LocalVariableTableParameterNameDiscoverer.<init>() LocalVariableTableParameterNameDiscoverer.java","17","< 0.1","6","626"
"org.springframework.core.MethodParameter.<init>(Method, int) MethodParameter.java","20","< 0.1","2","626"
"org.springframework.core.MethodParameter.<init>(Method, int, int) MethodParameter.java","17","< 0.1","3","626"
"org.springframework.core.PrioritizedParameterNameDiscoverer.<init>() PrioritizedParameterNameDiscoverer.java","18","< 0.1","7","626"
"org.springframework.core.SerializableTypeWrapper$MethodParameterTypeProvider.<init>(MethodParameter) SerializableTypeWrapper.java","13","< 0.1","6","626"
"org.springframework.core.StandardReflectionParameterNameDiscoverer.<init>() StandardReflectionParameterNameDiscoverer.java","1","< 0.1","1","626"
"org.springframework.http.CacheControl.<init>() CacheControl.java","1","< 0.1","1","626"
"org.springframework.http.server.DefaultPathContainer.<init>(String, List) DefaultPathContainer.java","20","< 0.1","3","626"
"org.springframework.http.server.DefaultPathContainer$DefaultPathSegment.<init>(String, String, MultiValueMap) DefaultPathContainer.java","1","< 0.1","1","626"
"org.springframework.http.server.DefaultRequestPath.<init>(String, String) DefaultRequestPath.java","302","0.4","6","626"
"org.springframework.http.server.ServletServerHttpRequest.<init>(HttpServletRequest) ServletServerHttpRequest.java","2","< 0.1","2","626"
"org.springframework.http.server.ServletServerHttpResponse.<init>(HttpServletResponse) ServletServerHttpResponse.java","65","0.1","7","626"
"org.springframework.http.server.ServletServerHttpResponse$ServletResponseHttpHeaders.<init>(ServletServerHttpResponse) ServletServerHttpResponse.java","57","< 0.1","11","626"
"org.springframework.ui.ExtendedModelMap.<init>() ExtendedModelMap.java","12","< 0.1","2","626"
"org.springframework.ui.ModelMap.<init>() ModelMap.java","10","< 0.1","2","626"
"org.springframework.util.LinkedCaseInsensitiveMap.<init>(int, Locale) LinkedCaseInsensitiveMap.java","45","< 0.1","14","626"
"org.springframework.util.LinkedCaseInsensitiveMap$1.<init>(LinkedCaseInsensitiveMap, int, float) LinkedCaseInsensitiveMap.java","12","< 0.1","3","626"
"org.springframework.util.LinkedCaseInsensitiveMap$EntryIterator.<init>(LinkedCaseInsensitiveMap) LinkedCaseInsensitiveMap.java","18","< 0.1","4","626"
"org.springframework.util.LinkedCaseInsensitiveMap$EntrySet.<init>(LinkedCaseInsensitiveMap, Set) LinkedCaseInsensitiveMap.java","6","< 0.1","2","626"
"org.springframework.util.LinkedCaseInsensitiveMap$EntrySetIterator.<init>(LinkedCaseInsensitiveMap) LinkedCaseInsensitiveMap.java","21","< 0.1","3","626"
"org.springframework.util.StreamUtils$NonClosingOutputStream.<init>(OutputStream) StreamUtils.java","11","< 0.1","3","626"
"org.springframework.validation.DataBinder.<init>(Object, String) DataBinder.java","21","< 0.1","12","626"
"org.springframework.validation.DefaultBindingErrorProcessor.<init>() DefaultBindingErrorProcessor.java","1","< 0.1","1","626"
"org.springframework.validation.support.BindingAwareModelMap.<init>() BindingAwareModelMap.java","16","< 0.1","3","626"
"org.springframework.web.bind.ServletRequestDataBinder.<init>(Object, String) ServletRequestDataBinder.java","27","< 0.1","3","626"
"org.springframework.web.bind.support.SimpleSessionStatus.<init>() SimpleSessionStatus.java","1","< 0.1","1","626"
"org.springframework.web.bind.WebDataBinder.<init>(Object, String) WebDataBinder.java","24","< 0.1","3","626"
"org.springframework.web.context.request.async.StandardServletAsyncWebRequest.<init>(HttpServletRequest, HttpServletResponse) StandardServletAsyncWebRequest.java","78","0.1","21","626"
"org.springframework.web.context.request.ServletWebRequest.<init>(HttpServletRequest) ServletWebRequest.java","34","< 0.1","11","626"
"org.springframework.web.method.annotation.ModelFactory.<init>(List, WebDataBinderFactory, SessionAttributesHandler) ModelFactory.java","22","< 0.1","7","626"
"org.springframework.web.method.HandlerMethod$HandlerMethodParameter.<init>(HandlerMethod, int) HandlerMethod.java","26","< 0.1","3","626"
"org.springframework.web.method.HandlerMethod$ReturnValueMethodParameter.<init>(HandlerMethod, Object) HandlerMethod.java","30","< 0.1","3","626"
"org.springframework.web.method.support.HandlerMethodArgumentResolverComposite.<init>() HandlerMethodArgumentResolverComposite.java","29","< 0.1","11","626"
"org.springframework.web.method.support.ModelAndViewContainer.<init>() ModelAndViewContainer.java","84","0.1","22","626"
"org.springframework.web.servlet.FlashMap.<init>() FlashMap.java","39","< 0.1","14","626"
"org.springframework.web.servlet.FrameworkServlet$RequestBindingInterceptor.<init>(FrameworkServlet) FrameworkServlet.java","1","< 0.1","1","626"
"org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$Match.<init>(AbstractHandlerMethodMapping, Object, AbstractHandlerMethodMapping$MappingRegistration) AbstractHandlerMethodMapping.java","1","< 0.1","1","626"
"org.springframework.web.servlet.mvc.condition.AbstractRequestCondition.<init>() AbstractRequestCondition.java","1","< 0.1","1","626"
"org.springframework.web.servlet.mvc.condition.PathPatternsRequestCondition.<init>(SortedSet) PathPatternsRequestCondition.java","4","< 0.1","3","626"
"org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder.<init>(Object, String) ExtendedServletRequestDataBinder.java","30","< 0.1","3","626"
"org.springframework.web.servlet.mvc.method.RequestMappingInfo.<init>(String, PathPatternsRequestCondition, PatternsRequestCondition, RequestMethodsRequestCondition, ParamsRequestCondition, HeadersRequestCondition, ConsumesRequestCondition, ProducesRequestCondition, RequestConditionHolder, RequestMappingInfo$BuilderConfiguration) RequestMappingInfo.java","124","0.1","3","626"
"java.text.DateFormatSymbols.<init>(Locale) DateFormatSymbols.java","19","0.1","0.6","114"
"java.lang.StringBuffer.<init>() StringBuffer.java","0.8","< 0.1","0.3","57"
"java.util.concurrent.ConcurrentLinkedQueue$Node.<init>(Object) ConcurrentLinkedQueue.java","2","< 0.1","0.2","57"
"java.util.Date.<init>(long) Date.java","0.2","< 0.1","0.2","57"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ExclusiveNode.<init>() AbstractQueuedSynchronizer.java","0.4","< 0.1","0.2","43"
"java.util.concurrent.locks.AbstractOwnableSynchronizer.<init>() AbstractOwnableSynchronizer.java","0.1","< 0.1","0.1","36"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.<init>() AbstractQueuedSynchronizer.java","0.3","< 0.1","0.2","36"
"javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java","53","1","0.2","34"
"javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java","42","1","2","34"
"java.util.Arrays$ArrayItr.<init>(Object[]) Arrays.java","< 0.1","< 0.1","< 0.1","30"
"java.util.concurrent.locks.ReentrantLock.<init>() ReentrantLock.java","0.7","< 0.1","0.1","24"
"java.util.concurrent.locks.ReentrantLock$NonfairSync.<init>() ReentrantLock.java","0.5","< 0.1","0.1","24"
"java.util.concurrent.locks.ReentrantLock$Sync.<init>() ReentrantLock.java","0.3","< 0.1","0.1","24"
"sun.management.LazyCompositeData.<init>() LazyCompositeData.java","< 0.1","< 0.1","< 0.1","20"
"sun.nio.ch.SocketOptionRegistry$RegistryKey.<init>(SocketOption, ProtocolFamily) SocketOptionRegistry.java","< 0.1","< 0.1","< 0.1","18"
"java.lang.management.MemoryUsage.<init>(CompositeData) MemoryUsage.java","5","0.3","0.1","16"
"java.lang.management.MemoryUsage.<init>(long, long, long, long) MemoryUsage.java","0.1","< 0.1","0.1","16"
"java.util.Arrays$ArrayList.<init>(Object[]) Arrays.java","0.2","< 0.1","0.1","16"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry.<init>(Map$Entry) Collections.java","0.1","< 0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.<init>(MemoryUsage) MemoryUsageCompositeData.java","0.1","< 0.1","< 0.1","16"
"java.net.Inet4Address.<init>() Inet4Address.java","0.5","< 0.1","0.3","12"
"java.net.InetAddress.<init>() InetAddress.java","0.1","< 0.1","0.1","12"
"java.net.InetAddress$InetAddressHolder.<init>() InetAddress.java","< 0.1","< 0.1","< 0.1","12"
"java.net.InetSocketAddress.<init>(InetAddress, int) InetSocketAddress.java","0.3","< 0.1","0.1","12"
"java.net.InetSocketAddress$InetSocketAddressHolder.<init>(String, InetAddress, int) InetSocketAddress.java","< 0.1","< 0.1","< 0.1","12"
"java.net.SocketAddress.<init>() SocketAddress.java","< 0.1","< 0.1","< 0.1","12"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.<init>(AbstractQueuedSynchronizer) AbstractQueuedSynchronizer.java","< 0.1","< 0.1","< 0.1","12"
"java.util.concurrent.Semaphore.<init>(int) Semaphore.java","0.2","< 0.1","< 0.1","12"
"java.util.concurrent.Semaphore$NonfairSync.<init>(int) Semaphore.java","0.2","< 0.1","< 0.1","12"
"java.util.concurrent.Semaphore$Sync.<init>(int) Semaphore.java","0.1","< 0.1","< 0.1","12"
"java.util.concurrent.ConcurrentHashMap$ValueIterator.<init>(ConcurrentHashMap$Node[], int, int, int, ConcurrentHashMap) ConcurrentHashMap.java","0.4","< 0.1","< 0.1","7"
"java.io.FileDescriptor.<init>() FileDescriptor.java","< 0.1","< 0.1","< 0.1","6"
"java.lang.ref.PhantomReference.<init>(Object, ReferenceQueue) PhantomReference.java","< 0.1","< 0.1","< 0.1","6"
"java.net.Socket.<init>(SocketImpl) Socket.java","0.1","< 0.1","< 0.1","6"
"java.net.SocketImpl.<init>() SocketImpl.java","< 0.1","< 0.1","< 0.1","6"
"java.nio.channels.SelectableChannel.<init>() SelectableChannel.java","< 0.1","< 0.1","< 0.1","6"
"java.nio.channels.SelectionKey.<init>() SelectionKey.java","< 0.1","< 0.1","< 0.1","6"
"java.nio.channels.SocketChannel.<init>(SelectorProvider) SocketChannel.java","0.1","< 0.1","< 0.1","6"
"java.nio.channels.spi.AbstractInterruptibleChannel.<init>() AbstractInterruptibleChannel.java","< 0.1","< 0.1","< 0.1","6"
"java.nio.channels.spi.AbstractSelectableChannel.<init>(SelectorProvider) AbstractSelectableChannel.java","0.1","< 0.1","< 0.1","6"
"java.nio.channels.spi.AbstractSelectionKey.<init>() AbstractSelectionKey.java","< 0.1","< 0.1","< 0.1","6"
"java.util.AbstractQueue.<init>() AbstractQueue.java","< 0.1","< 0.1","< 0.1","6"
"java.util.Collections$ReverseComparator2.<init>(Comparator) Collections.java","< 0.1","< 0.1","< 0.1","6"
"java.util.concurrent.LinkedBlockingDeque.<init>() LinkedBlockingDeque.java","0.5","< 0.1","< 0.1","6"
"java.util.concurrent.LinkedBlockingDeque.<init>(int) LinkedBlockingDeque.java","0.4","< 0.1","< 0.1","6"
"java.util.TreeMap.<init>(Comparator) TreeMap.java","< 0.1","< 0.1","< 0.1","6"
"java.util.TreeSet.<init>(Comparator) TreeSet.java","0.2","< 0.1","< 0.1","6"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.<init>(NioChannel, NioEndpoint) NioEndpoint.java","1","0.2","0.2","6"
"org.apache.tomcat.util.net.WriteBuffer.<init>(int) WriteBuffer.java","0.5","< 0.1","< 0.1","6"
"sun.nio.ch.DummySocketImpl.<init>() DummySocketImpl.java","< 0.1","< 0.1","< 0.1","6"
"sun.nio.ch.SelectionKeyImpl.<init>(SelChImpl, SelectorImpl) SelectionKeyImpl.java","< 0.1","< 0.1","< 0.1","6"
"sun.nio.ch.SocketAdaptor.<init>(SocketChannelImpl) SocketAdaptor.java","0.2","< 0.1","< 0.1","6"
"sun.nio.ch.SocketChannelImpl.<init>(SelectorProvider, ProtocolFamily, FileDescriptor, SocketAddress) SocketChannelImpl.java","1","0.1","0.1","6"
"java.lang.reflect.AccessibleObject.<init>() AccessibleObject.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.reflect.Field.<init>(Class, String, Class, int, boolean, int, String, byte[]) Field.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.AbstractPipeline.<init>(Spliterator, int, boolean) AbstractPipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$1MatchSink.<init>(MatchOps$MatchKind, Predicate) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$BooleanTerminalSink.<init>(MatchOps$MatchKind) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.MatchOps$MatchOp.<init>(StreamShape, MatchOps$MatchKind, Supplier) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.PipelineHelper.<init>() PipelineHelper.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.ReferencePipeline.<init>(Spliterator, int, boolean) ReferencePipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.ReferencePipeline$Head.<init>(Spliterator, int, boolean) ReferencePipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$KeySpliterator.<init>(TreeMap, TreeMap$Entry, TreeMap$Entry, int, int, int) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$TreeMapSpliterator.<init>(TreeMap, TreeMap$Entry, TreeMap$Entry, int, int, int) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"com.sun.jmx.mbeanserver.GetPropertyAction.<init>(String) GetPropertyAction.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.<init>(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GcInfoCompositeData.<init>(GcInfo, GcInfoBuilder, Object[]) GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet.<init>(Set) Collections.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.<init>(Collections$UnmodifiableMap$UnmodifiableEntrySet) Collections.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableSet.<init>(Set) Collections.java","< 0.1","< 0.1","< 0.1","2"
"java.util.HashMap$EntryIterator.<init>(HashMap) HashMap.java","< 0.1","< 0.1","< 0.1","2"
"java.util.HashMap$EntrySet.<init>(HashMap) HashMap.java","< 0.1","< 0.1","< 0.1","2"
"javax.management.ObjectName$Property.<init>(int, int, int) ObjectName.java","< 0.1","< 0.1","< 0.1","2"
"javax.management.openmbean.TabularDataSupport.<init>(TabularType) TabularDataSupport.java","0.2","0.1","< 0.1","2"
"javax.management.openmbean.TabularDataSupport.<init>(TabularType, int, float) TabularDataSupport.java","0.2","0.1","< 0.1","2"
"com.sun.management.GarbageCollectionNotificationInfo.<init>(CompositeData) GarbageCollectionNotificationInfo.java","14","14","< 0.1","1"
"com.sun.management.GarbageCollectionNotificationInfo.<init>(String, String, String, GcInfo) GarbageCollectionNotificationInfo.java","< 0.1","< 0.1","< 0.1","1"
