"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java","42","42","< 0.1","1"
"java.util.LinkedHashMap.afterNodeInsertion(boolean) LinkedHashMap.java","42","< 0.1","28","6096"
"com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java","41","41","< 0.1","1"
"io.netty.channel.nio.AbstractNioChannel$AbstractNioUnsafe.isFlushPending() AbstractNioChannel.java","41","< 0.1","17","1520"
"java.util.LinkedHashMap.newNode(int, Object, Object, HashMap$Node) LinkedHashMap.java","41","< 0.1","27","6096"
"io.vertx.core.impl.ContextInternal.endDispatch(ContextInternal) ContextInternal.java","41","< 0.1","11","1521"
"io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle.continueReading() DefaultMaxMessagesRecvByteBufAllocator.java","41","< 0.1","7","1521"
"java.util.LinkedHashMap$LinkedEntryIterator.next() LinkedHashMap.java","40","< 0.1","27","6080"
"com.fasterxml.jackson.core.JsonFactory._getBufferRecycler() JsonFactory.java","39","< 0.1","12","1520"
"com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeStartObject() WriterBasedJsonGenerator.java","39","< 0.1","11","1520"
"io.netty.channel.nio.AbstractNioByteChannel.clearOpWrite() AbstractNioByteChannel.java","39","< 0.1","14","1520"
"sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java","39","19","0.4","2"
"io.netty.util.internal.ReferenceCountUpdater.setInitialValue(ReferenceCounted) ReferenceCountUpdater.java","39","< 0.1","14","1521"
"io.vertx.core.http.impl.headers.HeadersMultiMap.<init>(BiConsumer) HeadersMultiMap.java","39","< 0.1","24","3041"
"io.netty.buffer.AbstractDerivedByteBuf.retain() AbstractDerivedByteBuf.java","38","< 0.1","7","1516"
"io.netty.buffer.AbstractUnpooledSlicedByteBuf.arrayOffset() AbstractUnpooledSlicedByteBuf.java","38","< 0.1","15","1520"
"io.netty.buffer.AbstractByteBufAllocator.toLeakAwareBuffer(ByteBuf) AbstractByteBufAllocator.java","38","< 0.1","26","4558"
"java.util.concurrent.atomic.AtomicReferenceArray.getAndSet(int, Object) AtomicReferenceArray.java","38","< 0.1","8","1520"
"io.netty.channel.ChannelOutboundBuffer.clearNioBuffers() ChannelOutboundBuffer.java","38","< 0.1","8","1522"
"io.netty.buffer.AbstractByteBuf.checkIndexBounds(int, int, int) AbstractByteBuf.java","38","< 0.1","38","15209"
"java.util.concurrent.atomic.AtomicReferenceArray.set(int, Object) AtomicReferenceArray.java","38","< 0.1","7","1520"
"io.netty.util.AsciiString.length() AsciiString.java","37","< 0.1","37","16721"
"java.nio.channels.spi.AbstractSelector.end() AbstractSelector.java","37","< 0.1","15","1523"
"io.netty.channel.socket.nio.NioSocketChannel.config() NioSocketChannel.java","36","< 0.1","36","15201"
"io.vertx.core.net.impl.ConnectionBase.reportBytesRead(Object) ConnectionBase.java","36","< 0.1","15","3040"
"io.netty.handler.codec.CodecOutputList.add(Object) CodecOutputList.java","36","< 0.1","22","3040"
"java.nio.MappedByteBuffer.limit(int) MappedByteBuffer.java","36","< 0.1","23","4558"
"io.netty.util.internal.PlatformDependent0.directBufferAddress(ByteBuffer) PlatformDependent0.java","35","< 0.1","24","4558"
"io.netty.channel.DefaultChannelPipeline.touch(Object, AbstractChannelHandlerContext) DefaultChannelPipeline.java","35","< 0.1","35","15202"
"java.nio.MappedByteBuffer.clear() MappedByteBuffer.java","35","< 0.1","23","4558"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","35","< 0.1","23","4558"
"io.netty.buffer.PooledByteBuf.order() PooledByteBuf.java","35","< 0.1","35","15203"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","35","< 0.1","23","4557"
"sun.nio.ch.SelectorImpl.begin(boolean) SelectorImpl.java","35","< 0.1","7","1522"
"io.netty.buffer.AbstractByteBuf.<init>(int) AbstractByteBuf.java","34","< 0.1","21","3041"
"com.fasterxml.jackson.core.JsonFactory._createContentReference(Object) JsonFactory.java","34","< 0.1","12","1520"
"io.netty.handler.codec.ByteToMessageDecoder$1.cumulate(ByteBufAllocator, ByteBuf, ByteBuf) ByteToMessageDecoder.java","34","< 0.1","21","1521"
"java.nio.channels.spi.AbstractInterruptibleChannel.blockedOn(Interruptible) AbstractInterruptibleChannel.java","34","< 0.1","23","3045"
"io.netty.util.internal.PlatformDependent.hashCodeAscii(CharSequence) PlatformDependent.java","34","< 0.1","12","1520"
"io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle.continueReading(UncheckedBooleanSupplier) DefaultMaxMessagesRecvByteBufAllocator.java","33","< 0.1","12","1521"
"io.netty.channel.ChannelOutboundBuffer.setWritable(boolean) ChannelOutboundBuffer.java","33","< 0.1","13","3036"
"io.netty.channel.DefaultChannelPromise.executor() DefaultChannelPromise.java","32","< 0.1","21","4555"
"io.netty.buffer.AbstractUnpooledSlicedByteBuf.hasArray() AbstractUnpooledSlicedByteBuf.java","32","< 0.1","11","1520"
"io.netty.channel.AbstractChannelHandlerContext.voidPromise() AbstractChannelHandlerContext.java","32","< 0.1","11","1516"
"java.lang.invoke.VarForm.getMemberName(int) VarForm.java","32","< 0.1","32","13682"
"io.netty.channel.nio.AbstractNioChannel.unsafe() AbstractNioChannel.java","32","< 0.1","21","3048"
"io.netty.buffer.PoolArena.sizeClass(long) PoolArena.java","32","< 0.1","21","4557"
"sun.nio.ch.SelectionKeyImpl.readyOps() SelectionKeyImpl.java","32","< 0.1","14","1523"
"io.netty.buffer.AbstractDerivedByteBuf.retain0() AbstractDerivedByteBuf.java","31","< 0.1","11","1516"
"io.vertx.core.http.impl.Http1xServerConnection.metrics() Http1xServerConnection.java","31","< 0.1","21","4561"
"java.nio.channels.spi.AbstractSelectionKey.isValid() AbstractSelectionKey.java","31","< 0.1","31","12175"
"io.netty.handler.codec.http.websocketx.extensions.WebSocketExtensionUtil.isWebsocketUpgrade(HttpHeaders) WebSocketExtensionUtil.java","31","< 0.1","7","1520"
"io.netty.handler.codec.http.DefaultHttpMessage.<init>(HttpVersion, HttpHeaders) DefaultHttpMessage.java","31","< 0.1","17","1521"
"io.netty.util.concurrent.PromiseCombiner.finish(Promise) PromiseCombiner.java","31","< 0.1","10","1516"
"io.netty.buffer.AbstractUnpooledSlicedByteBuf.hasMemoryAddress() AbstractUnpooledSlicedByteBuf.java","31","< 0.1","11","1520"
"io.netty.util.Recycler$LocalPool.accept(Recycler$DefaultHandle) Recycler.java","31","< 0.1","31","12127"
"io.netty.channel.DefaultChannelHandlerContext.handler() DefaultChannelHandlerContext.java","31","< 0.1","31","13707"
"io.netty.buffer.AbstractUnpooledSlicedByteBuf.isDirect() AbstractUnpooledSlicedByteBuf.java","31","< 0.1","10","1516"
"io.netty.handler.codec.http.HttpRequestDecoder.splitFirstWordInitialLine(byte[], int, int) HttpRequestDecoder.java","30","< 0.1","13","1521"
"io.netty.channel.nio.AbstractNioChannel.doBeginRead() AbstractNioChannel.java","30","< 0.1","10","1523"
"com.fasterxml.jackson.core.base.GeneratorBase.isEnabled(JsonGenerator$Feature) GeneratorBase.java","30","< 0.1","20","4560"
"javax.management.openmbean.CompositeDataSupport.<init>(CompositeType, String[], Object[]) CompositeDataSupport.java","30","0.9","0.2","34"
"java.lang.invoke.VarHandleGuards.guard_LIL_V(VarHandle, Object, int, Object, VarHandle$AccessDescriptor) VarHandleGuards.java","30","< 0.1","12","1520"
"java.lang.invoke.VarHandleGuards.guard_LIL_L(VarHandle, Object, int, Object, VarHandle$AccessDescriptor) VarHandleGuards.java","30","< 0.1","13","1520"
"io.netty.util.Recycler$DefaultHandle.get() Recycler.java","29","< 0.1","29","12127"
"java.util.concurrent.atomic.AtomicBoolean.lazySet(boolean) AtomicBoolean.java","29","< 0.1","8","1520"
"io.netty.util.internal.PlatformDependent0.javaVersion() PlatformDependent0.java","29","< 0.1","29","12166"
"io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl.readComplete() AdaptiveRecvByteBufAllocator.java","28","< 0.1","12","1521"
"com.fasterxml.jackson.core.io.NumberOutput.outputLong(long, char[], int) NumberOutput.java","28","< 0.1","12","1520"
"java.nio.channels.spi.AbstractSelector.begin() AbstractSelector.java","27","< 0.1","12","1522"
"java.util.concurrent.locks.ReentrantLock$NonfairSync.initialTryLock() ReentrantLock.java","27","< 0.1","19","3048"
"io.netty.util.internal.PlatformDependent0.hashCodeAscii(byte[], int, int) PlatformDependent0.java","27","< 0.1","12","1520"
"io.vertx.core.http.impl.Http1xServerConnection.reportResponseComplete() Http1xServerConnection.java","26","< 0.1","12","1520"
"io.netty.buffer.AbstractUnpooledSlicedByteBuf.unwrap() AbstractUnpooledSlicedByteBuf.java","26","< 0.1","26","12148"
"io.netty.handler.codec.http.HttpResponseStatus.code() HttpResponseStatus.java","26","< 0.1","26","12160"
"io.vertx.core.http.impl.Http1xServerRequest.reportRequestBegin() Http1xServerRequest.java","26","< 0.1","8","1520"
"io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl.lastBytesRead(int) AdaptiveRecvByteBufAllocator.java","25","< 0.1","15","1522"
"io.vertx.core.impl.ContextInternal.promise() ContextInternal.java","25","< 0.1","7","1521"
"io.netty.channel.AbstractChannel.alloc() AbstractChannel.java","25","< 0.1","11","1516"
"io.netty.buffer.AbstractByteBuf.writableBytes() AbstractByteBuf.java","24","< 0.1","16","3042"
"io.netty.handler.codec.http.HttpMethod.name() HttpMethod.java","24","< 0.1","16","3042"
"io.netty.buffer.AbstractByteBuf.setIndex(int, int) AbstractByteBuf.java","24","< 0.1","14","1521"
"io.vertx.core.http.impl.headers.HeadersMultiMap.get(CharSequence) HeadersMultiMap.java","24","< 0.1","7","1520"
"io.netty.util.concurrent.DefaultPromise.isDone0(Object) DefaultPromise.java","24","< 0.1","24","10631"
"io.netty.buffer.AbstractDerivedByteBuf.<init>(int) AbstractDerivedByteBuf.java","24","< 0.1","7","1520"
"java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl.accessCheck(Object) AtomicReferenceFieldUpdater.java","24","< 0.1","24","10630"
"javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java","24","0.7","2","34"
"com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._writeString2(int) WriterBasedJsonGenerator.java","24","< 0.1","24","10640"
"io.netty.util.AsciiString.arrayOffset() AsciiString.java","24","< 0.1","24","10641"
"java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl.valueCheck(Object) AtomicReferenceFieldUpdater.java","23","< 0.1","23","10630"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","23","< 0.1","23","9115"
"io.netty.buffer.SizeClasses.alignSizeIfNeeded(int, int) SizeClasses.java","23","< 0.1","23","9115"
"java.util.TimerThread.mainLoop() Timer.java","22","22","4","1"
"java.util.TimerThread.run() Timer.java","22","22","0","1"
"io.netty.channel.nio.AbstractNioChannel.javaChannel() AbstractNioChannel.java","22","< 0.1","22","7616"
"io.netty.channel.DefaultMessageSizeEstimator$HandleImpl.size(Object) DefaultMessageSizeEstimator.java","22","< 0.1","15","3036"
"java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite.weakCompareAndSetRelease(VarHandle, Object, long, long) VarHandleLongs.java","22","< 0.1","22","9117"
"io.netty.channel.DefaultChannelPipeline$HeadContext.handler() DefaultChannelPipeline.java","22","< 0.1","22","9127"
"io.netty.buffer.PoolThreadCache.cache(PoolThreadCache$MemoryRegionCache[], int) PoolThreadCache.java","22","< 0.1","22","9115"
"io.netty.util.internal.shaded.org.jctools.util.UnsafeRefArrayAccess.calcCircularRefElementOffset(long, long) UnsafeRefArrayAccess.java","21","< 0.1","21","9115"
"io.vertx.core.impl.ContextBase.tracer() ContextBase.java","21","< 0.1","14","3040"
"io.netty.buffer.UnpooledSlicedByteBuf.capacity() UnpooledSlicedByteBuf.java","21","< 0.1","14","3044"
"io.netty.handler.codec.http.DefaultHttpMessage.headers() DefaultHttpMessage.java","21","< 0.1","21","9122"
"io.netty.buffer.PoolArena$DirectArena.isDirect() PoolArena.java","21","< 0.1","21","9115"
"java.lang.invoke.VarHandleGuards.guard_LI_V(VarHandle, Object, int, VarHandle$AccessDescriptor) VarHandleGuards.java","21","< 0.1","12","1520"
"com.fasterxml.jackson.core.json.JsonWriteContext.<init>(int, JsonWriteContext, DupDetector) JsonWriteContext.java","21","< 0.1","14","3040"
"io.vertx.core.impl.DuplicatedContext.owner() DuplicatedContext.java","21","< 0.1","14","3040"
"io.netty.util.internal.PlatformDependent0.putShort(long, short) PlatformDependent0.java","21","< 0.1","21","9120"
"io.netty.channel.DefaultChannelConfig.getWriteBufferHighWaterMark() DefaultChannelConfig.java","20","< 0.1","14","3036"
"sun.nio.ch.IOVecWrapper.putBase(int, long) IOVecWrapper.java","20","< 0.1","14","3032"
"com.fasterxml.jackson.core.json.WriterBasedJsonGenerator._flushBuffer() WriterBasedJsonGenerator.java","20","< 0.1","12","3040"
"io.vertx.core.http.impl.Http1xOrH2CHandler.channelRead(ChannelHandlerContext, Object) Http1xOrH2CHandler.java","20","20","< 0.1","1"
"io.netty.channel.DefaultChannelConfig.getWriteBufferLowWaterMark() DefaultChannelConfig.java","20","< 0.1","13","3036"
"io.vertx.core.http.impl.Http1xOrH2CHandler.end(ChannelHandlerContext, ByteBuf, boolean) Http1xOrH2CHandler.java","20","20","< 0.1","1"
"io.netty.channel.ChannelOutboundBuffer.total(Object) ChannelOutboundBuffer.java","20","< 0.1","14","3036"
"io.netty.util.AsciiString.toLowerCase(byte) AsciiString.java","20","< 0.1","13","3040"
"sun.nio.ch.IOVecWrapper.putLen(int, long) IOVecWrapper.java","20","< 0.1","13","3032"
"io.netty.handler.codec.http.HttpMethod.valueOf(String) HttpMethod.java","20","< 0.1","8","1521"
"io.vertx.core.Promise.complete(Object) Promise.java","19","< 0.1","7","1521"
"io.netty.channel.nio.SelectedSelectionKeySet.add(Object) SelectedSelectionKeySet.java","19","< 0.1","12","1523"
"io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueueProducerFields.lvProducerIndex() BaseMpscLinkedArrayQueue.java","19","< 0.1","19","9134"
"io.vertx.core.http.impl.Http1xServerRequest.handleEnd() Http1xServerRequest.java","19","< 0.1","8","1520"
"io.netty.util.internal.InternalThreadLocalMap.setFutureListenerStackDepth(int) InternalThreadLocalMap.java","19","< 0.1","19","9110"
"io.vertx.core.impl.VertxImpl.endDispatch(ContextInternal) VertxImpl.java","19","< 0.1","12","1521"
"io.netty.buffer.AbstractByteBuf.clear() AbstractByteBuf.java","19","< 0.1","19","7603"
"io.netty.util.internal.PlatformDependent0.isUnaligned() PlatformDependent0.java","19","< 0.1","19","7604"
"io.netty.handler.codec.http.HttpResponseStatus.equals(Object) HttpResponseStatus.java","19","< 0.1","12","1520"
"io.netty.util.internal.shaded.org.jctools.util.UnsafeRefArrayAccess.lvRefElement(Object[], long) UnsafeRefArrayAccess.java","19","< 0.1","19","7628"
"io.vertx.core.http.impl.headers.HeadersMultiMap.getAll(CharSequence) HeadersMultiMap.java","18","< 0.1","8","1520"
"com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeEndObject() WriterBasedJsonGenerator.java","18","< 0.1","12","1520"
"io.netty.buffer.UnpooledHeapByteBuf.arrayOffset() UnpooledHeapByteBuf.java","18","< 0.1","18","7603"
"com.fasterxml.jackson.core.io.ContentReference.construct(boolean, Object) ContentReference.java","18","< 0.1","7","1520"
"com.fasterxml.jackson.core.json.JsonWriteContext.createRootContext(DupDetector) JsonWriteContext.java","18","< 0.1","7","1520"
"io.netty.util.internal.PlatformDependent.hashCodeAsciiCompute(CharSequence, int, int) PlatformDependent.java","18","< 0.1","10","1520"
"io.vertx.core.impl.DuplicatedContext.tracer() DuplicatedContext.java","18","< 0.1","7","1520"
"io.netty.handler.codec.http.HttpMessageDecoderResult.<init>(int, int) HttpMessageDecoderResult.java","18","< 0.1","7","1520"
"io.vertx.core.net.impl.ConnectionBase.reportsBytesWritten(Object) ConnectionBase.java","18","< 0.1","7","1520"
"io.netty.buffer.AbstractUnpooledSlicedByteBuf.checkSliceOutOfBounds(int, int, ByteBuf) AbstractUnpooledSlicedByteBuf.java","18","< 0.1","11","1520"
"sun.nio.ch.SocketAdaptor.isInputShutdown() SocketAdaptor.java","18","< 0.1","12","1523"
"io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle$1.get() DefaultMaxMessagesRecvByteBufAllocator.java","18","< 0.1","11","1521"
"sun.nio.ch.SelectorImpl.processDeregisterQueue() SelectorImpl.java","18","< 0.1","12","3045"
"io.netty.handler.codec.http.HttpObjectDecoder.langAsciiString(byte[], int, int) HttpObjectDecoder.java","18","< 0.1","18","6083"
"java.util.LinkedHashMap$LinkedEntrySet.iterator() LinkedHashMap.java","18","< 0.1","6","1520"
"io.vertx.core.impl.future.PromiseImpl.<init>(ContextInternal) PromiseImpl.java","18","< 0.1","7","1521"
"io.netty.util.concurrent.PromiseCombiner.<init>(EventExecutor) PromiseCombiner.java","18","< 0.1","11","1516"
"io.vertx.core.http.impl.headers.HeadersMultiMap$MapEntry.<init>(HeadersMultiMap, int, CharSequence, CharSequence) HeadersMultiMap.java","17","< 0.1","17","7601"
"javax.management.openmbean.CompositeType.isAssignableFrom(OpenType) CompositeType.java","17","0.3","3","57"
"io.netty.handler.codec.http.HttpRequestDecoder.isDecodingRequest() HttpRequestDecoder.java","17","< 0.1","17","7602"
"io.vertx.core.http.impl.headers.HeadersMultiMap$MapEntry.addBefore(HeadersMultiMap$MapEntry) HeadersMultiMap.java","17","< 0.1","17","7601"
"java.util.LinkedHashMap$LinkedHashIterator.hasNext() LinkedHashMap.java","17","< 0.1","17","7618"
"com.fasterxml.jackson.core.json.JsonWriteContext.createChildObjectContext() JsonWriteContext.java","17","< 0.1","7","1520"
"io.netty.util.AsciiString.array() AsciiString.java","17","< 0.1","17","7601"
"io.netty.channel.DefaultMaxMessagesRecvByteBufAllocator$MaxMessageHandle.reset(ChannelConfig) DefaultMaxMessagesRecvByteBufAllocator.java","17","< 0.1","11","1523"
"javax.management.openmbean.CompositeType.isValue(Object) CompositeType.java","17","0.5","0.2","33"
"com.fasterxml.jackson.core.JsonGenerator$Feature.enabledIn(int) JsonGenerator.java","16","< 0.1","16","7600"
"com.fasterxml.jackson.core.json.JsonWriteContext.writeValue() JsonWriteContext.java","16","< 0.1","16","7600"
"io.netty.channel.DefaultChannelConfig.getAllocator() DefaultChannelConfig.java","16","< 0.1","16","6079"
"io.netty.buffer.ByteBufUtil$SWARByteSearch.compilePattern(byte) ByteBufUtil.java","15","< 0.1","15","6083"
"com.fasterxml.jackson.core.util.BufferRecyclers.getBufferRecycler() BufferRecyclers.java","15","< 0.1","10","1520"
"java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater.accessCheck(Object) AtomicLongFieldUpdater.java","15","< 0.1","15","6072"
"java.util.concurrent.atomic.AtomicBoolean.get() AtomicBoolean.java","15","< 0.1","15","6079"
"io.netty.buffer.PooledUnsafeDirectByteBuf.hasMemoryAddress() PooledUnsafeDirectByteBuf.java","15","< 0.1","15","6083"
"io.netty.handler.codec.http.HttpObjectDecoder$1.process(byte) HttpObjectDecoder.java","15","< 0.1","9","1521"
"sun.nio.ch.SocketChannelImpl.isConnected() SocketChannelImpl.java","15","< 0.1","15","4567"
"io.netty.util.internal.ReferenceCountUpdater.initialValue() ReferenceCountUpdater.java","14","< 0.1","14","6079"
"io.vertx.core.impl.btc.BlockedThreadChecker$1.run() BlockedThreadChecker.java","14","0.2","4","61"
"io.netty.handler.codec.http.HttpObjectDecoder.splitSecondWordInitialLine(byte[], int, int) HttpObjectDecoder.java","14","< 0.1","8","1521"
"io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.closeOnRead(ChannelPipeline) AbstractNioByteChannel.java","14","14","< 0.1","1"
"io.netty.buffer.AbstractByteBuf.setIndex0(int, int) AbstractByteBuf.java","14","< 0.1","14","6079"
"io.netty.channel.AbstractChannel$AbstractUnsafe.close(ChannelPromise) AbstractChannel.java","14","14","0.2","1"
"java.lang.invoke.VarHandleReferences$Array.setVolatile(VarHandle, Object, int, Object) VarHandleReferences.java","14","< 0.1","10","1520"
"io.netty.channel.AbstractChannel$AbstractUnsafe.close(ChannelPromise, Throwable, ClosedChannelException, boolean) AbstractChannel.java","14","14","< 0.1","1"
"io.netty.handler.codec.http.HttpObjectDecoder.splitHeaderName(byte[], int, int) HttpObjectDecoder.java","14","< 0.1","8","1520"
"java.util.LinkedHashMap.removeEldestEntry(Map$Entry) LinkedHashMap.java","14","< 0.1","14","6096"
"io.netty.handler.codec.http.HttpVersion.valueOf(String) HttpVersion.java","13","< 0.1","10","1521"
"sun.nio.ch.IOVecWrapper.get(int) IOVecWrapper.java","13","< 0.1","8","1516"
"java.lang.invoke.VarHandleReferences$Array.getAndSet(VarHandle, Object, int, Object) VarHandleReferences.java","13","< 0.1","9","1520"
"com.fasterxml.jackson.core.json.JsonWriteContext.writeFieldName(String) JsonWriteContext.java","13","< 0.1","13","6080"
"java.util.LinkedHashMap$LinkedHashIterator.nextNode() LinkedHashMap.java","13","< 0.1","13","6096"
"java.util.LinkedHashMap.linkNodeLast(LinkedHashMap$Entry) LinkedHashMap.java","13","< 0.1","13","6096"
"io.netty.channel.AbstractChannel$AbstractUnsafe.assertEventLoop() AbstractChannel.java","13","< 0.1","13","6082"
"io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueueConsumerFields.lvConsumerIndex() BaseMpscLinkedArrayQueue.java","13","< 0.1","13","6088"
"io.netty.channel.DefaultChannelPromise.channel() DefaultChannelPromise.java","13","< 0.1","13","6079"
"sun.nio.ch.NativeObject.putLong(int, long) NativeObject.java","13","< 0.1","13","6064"
"sun.management.MappedMXBeanType$CompositeDataMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java","13","0.8","< 0.1","16"
"sun.management.MemoryUsageCompositeData.toCompositeData(MemoryUsage) MemoryUsageCompositeData.java","13","0.8","0.1","16"
"sun.management.MemoryUsageCompositeData.getCompositeData() MemoryUsageCompositeData.java","12","0.8","0.2","16"
"sun.nio.ch.SelectionKeyImpl.nioInterestOps() SelectionKeyImpl.java","12","< 0.1","12","3046"
"sun.nio.ch.IOUtil.acquireScope(ByteBuffer, boolean) IOUtil.java","12","< 0.1","12","4558"
"io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl.record(int) AdaptiveRecvByteBufAllocator.java","12","< 0.1","9","1521"
"io.vertx.core.http.impl.AssembledFullHttpResponse.<init>(boolean, HttpVersion, HttpResponseStatus, HttpHeaders, ByteBuf, HttpHeaders) AssembledFullHttpResponse.java","12","< 0.1","8","1520"
"io.vertx.core.impl.future.PromiseImpl.tryComplete(Object) PromiseImpl.java","12","< 0.1","8","1521"
"sun.nio.ch.IOUtil.bufferAddress(ByteBuffer) IOUtil.java","12","< 0.1","12","4558"
"java.nio.MappedByteBuffer.limit(int) MappedByteBuffer.java","12","< 0.1","12","4558"
"io.netty.util.internal.shaded.org.jctools.util.UnsafeRefArrayAccess.soRefElement(Object[], long, Object) UnsafeRefArrayAccess.java","12","< 0.1","12","4561"
"io.netty.util.internal.shaded.org.jctools.queues.MpscArrayQueueConsumerIndexField.soConsumerIndex(long) MpscArrayQueue.java","12","< 0.1","12","4558"
"io.netty.util.internal.shaded.org.jctools.queues.MpscArrayQueueConsumerIndexField.lpConsumerIndex() MpscArrayQueue.java","12","< 0.1","12","4558"
"javax.management.openmbean.TabularDataSupport.put(CompositeData) TabularDataSupport.java","12","0.7","< 0.1","16"
"io.vertx.core.http.impl.Http1xServerRequest.version() Http1xServerRequest.java","11","< 0.1","7","1520"
"io.netty.buffer.AbstractByteBuf.maxCapacity(int) AbstractByteBuf.java","11","< 0.1","11","4558"
"java.nio.MappedByteBuffer.clear() MappedByteBuffer.java","11","< 0.1","11","4558"
"com.fasterxml.jackson.core.io.NumberOutput._outputUptoBillion(int, char[], int) NumberOutput.java","11","< 0.1","7","1520"
"javax.management.openmbean.TabularDataSupport.internalPut(CompositeData) TabularDataSupport.java","11","0.7","0.2","16"
"io.netty.util.ResourceLeakDetector.getLevel() ResourceLeakDetector.java","11","< 0.1","11","4559"
"io.netty.util.internal.shaded.org.jctools.util.UnsafeRefArrayAccess.spRefElement(Object[], long, Object) UnsafeRefArrayAccess.java","11","< 0.1","11","4558"
"com.fasterxml.jackson.core.io.IOContext.<init>(StreamReadConstraints, BufferRecycler, ContentReference, boolean) IOContext.java","11","< 0.1","8","1520"
"io.vertx.core.http.impl.Http1xServerRequest.onEnd() Http1xServerRequest.java","11","< 0.1","8","1520"
"io.vertx.core.impl.ContextBase.duplicate() ContextBase.java","11","< 0.1","7","1520"
"io.netty.util.internal.PlatformDependent0.getLong(Object, long) PlatformDependent0.java","11","< 0.1","11","4558"
"io.netty.buffer.AbstractByteBuf.discardMarks() AbstractByteBuf.java","11","< 0.1","11","4558"
"io.netty.util.internal.PlatformDependent0.hashCodeAsciiCompute(long, int) PlatformDependent0.java","11","< 0.1","8","1520"
"io.vertx.core.http.impl.headers.HeadersMultiMap.toValidCharSequence(Object) HeadersMultiMap.java","11","< 0.1","11","4561"
"io.netty.handler.codec.CodecOutputList.recycle() CodecOutputList.java","11","< 0.1","7","1521"
"sun.nio.ch.SelectionKeyImpl.nioReadyOps() SelectionKeyImpl.java","11","< 0.1","11","3046"
"io.netty.util.concurrent.DefaultPromise.executor() DefaultPromise.java","11","< 0.1","11","4555"
"io.netty.buffer.PoolChunk.runOffset(long) PoolChunk.java","11","< 0.1","11","4558"
"sun.nio.ch.SelectorImpl.ensureOpen() SelectorImpl.java","11","< 0.1","7","1523"
"io.vertx.core.json.JsonObject.<init>() JsonObject.java","11","< 0.1","7","1520"
"io.netty.handler.codec.http.HttpObjectDecoder$HeaderParser.reset() HttpObjectDecoder.java","11","< 0.1","11","4561"
"io.netty.buffer.PooledByteBuf.idx(int) PooledByteBuf.java","11","< 0.1","11","4558"
"io.netty.handler.codec.http.HttpResponseEncoder.sanitizeHeadersBeforeEncode(HttpMessage, boolean) HttpResponseEncoder.java","11","< 0.1","7","1520"
"io.netty.buffer.AbstractByteBuf.isReadable() AbstractByteBuf.java","11","< 0.1","11","4561"
"com.fasterxml.jackson.core.JsonFactory$Feature.enabledIn(int) JsonFactory.java","11","< 0.1","7","1520"
"io.netty.buffer.PoolChunk.bitmapIdx(long) PoolChunk.java","11","< 0.1","11","4558"
"io.vertx.core.http.impl.Http1xServerRequest.decoderResult() Http1xServerRequest.java","11","< 0.1","7","1520"
"java.lang.Thread.blockedOn(Interruptible) Thread.java","11","< 0.1","11","3045"
"java.lang.ThreadLocal$ThreadLocalMap.getEntry(ThreadLocal) ThreadLocal.java","11","< 0.1","11","3036"
"java.util.LinkedHashMap$LinkedEntryIterator.<init>(LinkedHashMap) LinkedHashMap.java","11","< 0.1","7","1520"
"io.netty.handler.codec.http.HttpObjectDecoder.isOWS(byte) HttpObjectDecoder.java","11","< 0.1","11","4562"
"io.netty.util.internal.PlatformDependent.safeConstructPutInt(Object, long, int) PlatformDependent.java","11","< 0.1","7","1521"
"io.netty.channel.nio.SelectedSelectionKeySet.reset() SelectedSelectionKeySet.java","11","< 0.1","7","1522"
"io.netty.util.concurrent.FastThreadLocal.get(InternalThreadLocalMap) FastThreadLocal.java","11","< 0.1","7","1520"
