"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[]) DelegatingMethodAccessorImpl.java","2","0.1","< 0.1","16"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.signalNext(AbstractQueuedSynchronizer$Node) AbstractQueuedSynchronizer.java","2","< 0.1","2","592"
"javax.management.openmbean.CompositeDataSupport.get(String) CompositeDataSupport.java","2","< 0.1","0.8","121"
"jdk.internal.reflect.GeneratedMethodAccessor1.invoke(Object, Object[])","2","0.1","< 0.1","16"
"java.lang.management.MemoryUsage.from(CompositeData) MemoryUsage.java","2","0.1","< 0.1","16"
"java.util.TreeMap.keyIterator() TreeMap.java","2","< 0.1","0.9","128"
"javax.management.openmbean.TabularType.isAssignableFrom(OpenType) TabularType.java","2","0.5","< 0.1","4"
"sun.java2d.pipe.RenderBuffer.position() RenderBuffer.java","2","< 0.1","2","590"
"java.lang.management.MemoryUsage.<init>(CompositeData) MemoryUsage.java","2","0.1","0.2","16"
"javax.management.openmbean.SimpleType.equals(Object) SimpleType.java","2","< 0.1","1","180"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.setState(int) AbstractQueuedSynchronizer.java","2","< 0.1","2","592"
"org.h2.server.web.WebThread.process() WebThread.java","2","1","0","2"
"org.h2.server.web.WebThread.readHeaderLine() WebThread.java","2","1","0","2"
"java.net.Socket$SocketInputStream.read(byte[], int, int) Socket.java","1","0.9","< 0.1","2"
"sun.nio.ch.NioSocketImpl$1.read(byte[], int, int) NioSocketImpl.java","1","0.9","0.7","2"
"java.util.TreeMap.fixAfterInsertion(TreeMap$Entry) TreeMap.java","1","< 0.1","1","73"
"com.sun.management.internal.GcInfoCompositeData.getMemoryUsageAfterGc(CompositeData) GcInfoCompositeData.java","1","1","< 0.1","1"
"com.sun.management.internal.GcInfoCompositeData.getMemoryUsageBeforeGc(CompositeData) GcInfoCompositeData.java","1","1","< 0.1","1"
"java.util.stream.ReferencePipeline.allMatch(Predicate) ReferencePipeline.java","1","0.6","< 0.1","3"
"java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java","1","0.5","< 0.1","3"
"java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java","1","0.5","< 0.1","3"
"java.util.stream.MatchOps$MatchOp.evaluateSequential(PipelineHelper, Spliterator) MatchOps.java","1","0.5","< 0.1","3"
"java.util.stream.AbstractPipeline.wrapAndCopyInto(Sink, Spliterator) AbstractPipeline.java","1","0.5","< 0.1","3"
"java.util.stream.AbstractPipeline.copyInto(Sink, Spliterator) AbstractPipeline.java","1","0.5","< 0.1","3"
"java.util.stream.AbstractPipeline.copyIntoWithCancel(Sink, Spliterator) AbstractPipeline.java","1","0.5","< 0.1","3"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.validateCompositeData(CompositeData) GarbageCollectionNotifInfoCompositeData.java","1","1","< 0.1","1"
"sun.management.LazyCompositeData.getLong(CompositeData, String) LazyCompositeData.java","1","< 0.1","0.2","67"
"java.util.stream.ReferencePipeline.forEachWithCancel(Spliterator, Sink) ReferencePipeline.java","1","0.5","< 0.1","3"
"java.util.TreeMap$KeySet.contains(Object) TreeMap.java","1","< 0.1","0.6","123"
"java.util.TreeMap$KeySpliterator.tryAdvance(Consumer) TreeMap.java","1","< 0.1","0.1","19"
"java.util.stream.MatchOps$1MatchSink.accept(Object) MatchOps.java","1","< 0.1","< 0.1","16"
"java.util.TreeMap$PrivateEntryIterator.hasNext() TreeMap.java","1","< 0.1","1","549"
"sun.management.LazyCompositeData.lambda$isTypeMatched$0(CompositeType, CompositeType, String) LazyCompositeData.java","1","< 0.1","0.1","16"
"javax.management.openmbean.TabularType.isValue(Object) TabularType.java","1","0.5","< 0.1","2"
"java.util.TreeMap.successor(TreeMap$Entry) TreeMap.java","1","< 0.1","1","437"
"java.util.Collections$UnmodifiableList.hashCode() Collections.java","1","< 0.1","0.5","30"
"sun.management.LazyCompositeData.isTypeMatched(OpenType, OpenType) LazyCompositeData.java","1","< 0.1","< 0.1","16"
"javax.management.openmbean.TabularDataSupport.internalCalculateIndex(CompositeData) TabularDataSupport.java","1","< 0.1","0.2","16"
"javax.management.openmbean.OpenType.getClassName() OpenType.java","0.9","< 0.1","0.9","448"
"java.util.TreeMap$KeyIterator.<init>(TreeMap, TreeMap$Entry) TreeMap.java","0.9","< 0.1","0.6","128"
"com.sun.management.internal.GcInfoCompositeData.validateCompositeData(CompositeData) GcInfoCompositeData.java","0.9","0.9","< 0.1","1"
"sun.nio.ch.NioSocketImpl.read(byte[], int, int) NioSocketImpl.java","0.8","0.4","< 0.1","2"
"sun.nio.ch.NioSocketImpl.implRead(byte[], int, int) NioSocketImpl.java","0.7","0.3","< 0.1","2"
"java.util.Collections$UnmodifiableCollection.containsAll(Collection) Collections.java","0.7","0.2","0.1","3"
"sun.nio.ch.NioSocketImpl.tryRead(FileDescriptor, byte[], int, int) NioSocketImpl.java","0.7","0.3","< 0.1","2"
"sun.nio.ch.Util.offerFirstTemporaryDirectBuffer(ByteBuffer) Util.java","0.7","0.3","0.6","2"
"javax.management.openmbean.SimpleType.isValue(Object) SimpleType.java","0.6","< 0.1","0.4","88"
"java.util.TreeMap$KeySet.size() TreeMap.java","0.5","< 0.1","0.3","68"
"javax.management.openmbean.CompositeDataSupport.getAll(String[]) CompositeDataSupport.java","0.5","< 0.1","0.1","16"
"java.lang.Thread.exit() Thread.java","0.5","0.2","< 0.1","2"
"java.util.TreeMap.parentOf(TreeMap$Entry) TreeMap.java","0.4","< 0.1","0.4","214"
"java.util.TreeMap.addEntryToEmptyMap(Object, Object) TreeMap.java","0.4","< 0.1","0.2","34"
"java.util.TreeMap.keySet() TreeMap.java","0.4","< 0.1","0.1","34"
"jdk.internal.misc.TerminatingThreadLocal.threadTerminated() TerminatingThreadLocal.java","0.4","0.2","< 0.1","2"
"sun.management.MemoryUsageCompositeData.getCommitted(CompositeData) MemoryUsageCompositeData.java","0.4","< 0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.getInit(CompositeData) MemoryUsageCompositeData.java","0.4","< 0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.getMax(CompositeData) MemoryUsageCompositeData.java","0.4","< 0.1","< 0.1","16"
"sun.management.MemoryUsageCompositeData.getUsed(CompositeData) MemoryUsageCompositeData.java","0.4","< 0.1","< 0.1","16"
"java.net.Socket.getLocalSocketAddress() Socket.java","0.4","0.2","< 0.1","2"
"sun.nio.ch.NioSocketImpl.close() NioSocketImpl.java","0.4","0.2","< 0.1","2"
"java.util.TreeMap$PrivateEntryIterator.<init>(TreeMap, TreeMap$Entry) TreeMap.java","0.3","< 0.1","0.3","128"
"java.net.InetSocketAddress.toString() InetSocketAddress.java","0.3","< 0.1","< 0.1","4"
"java.net.Socket.getLocalAddress() Socket.java","0.3","0.1","< 0.1","2"
"java.util.TreeMap.getFirstEntry() TreeMap.java","0.3","< 0.1","0.3","131"
"javax.management.openmbean.OpenType.getTypeName() OpenType.java","0.2","< 0.1","0.2","122"
"java.net.InetSocketAddress$InetSocketAddressHolder.toString() InetSocketAddress.java","0.2","< 0.1","< 0.1","4"
"jdk.internal.misc.TerminatingThreadLocal._threadTerminated() TerminatingThreadLocal.java","0.2","< 0.1","< 0.1","3"
"java.util.TreeMap.navigableKeySet() TreeMap.java","0.2","< 0.1","0.1","34"
"java.util.Arrays$ArrayList.iterator() Arrays.java","0.2","< 0.1","0.1","30"
"java.util.TreeMap$Entry.<init>(Object, Object, TreeMap$Entry) TreeMap.java","0.2","< 0.1","0.2","107"
"jdk.internal.ref.PhantomCleanable.clean() PhantomCleanable.java","0.2","< 0.1","0.1","6"
"sun.management.MemoryUsageCompositeData.validateCompositeData(CompositeData) MemoryUsageCompositeData.java","0.2","< 0.1","0.1","16"
"sun.nio.ch.NioSocketImpl.getOption(int) NioSocketImpl.java","0.2","0.1","< 0.1","2"
"javax.management.openmbean.CompositeType.keySet() CompositeType.java","0.2","< 0.1","0.2","97"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next() Collections.java","0.2","< 0.1","< 0.1","16"
"sun.management.GarbageCollectorImpl.getObjectName() GarbageCollectorImpl.java","0.2","0.2","< 0.1","1"
"java.util.Collections$UnmodifiableRandomAccessList.<init>(List) Collections.java","0.2","< 0.1","< 0.1","16"
"sun.nio.ch.Net.getSocketOption(FileDescriptor, SocketOption) Net.java","0.2","0.1","< 0.1","2"
"java.net.InetAddress.toString() InetAddress.java","0.1","< 0.1","< 0.1","4"
"sun.management.Util.newObjectName(String, String) Util.java","0.1","0.1","< 0.1","1"
"java.util.Collections$UnmodifiableCollection.stream() Collections.java","0.1","< 0.1","< 0.1","3"
"java.net.Socket.getRemoteSocketAddress() Socket.java","0.1","< 0.1","< 0.1","2"
"sun.nio.ch.Net.getSocketOption(FileDescriptor, ProtocolFamily, SocketOption) Net.java","0.1","< 0.1","< 0.1","2"
"sun.nio.ch.Net.localAddress(FileDescriptor) Net.java","0.1","< 0.1","< 0.1","2"
"sun.nio.ch.Util$1.threadTerminated(Object) Util.java","0.1","< 0.1","< 0.1","2"
"jdk.internal.misc.InnocuousThread.run() InnocuousThread.java","0.1","0.1","0","1"
"jdk.internal.ref.CleanerImpl.run() CleanerImpl.java","0.1","0.1","< 0.1","1"
"sun.nio.ch.Util$1.threadTerminated(Util$BufferCache) Util.java","0.1","< 0.1","< 0.1","2"
"javax.management.openmbean.TabularDataSupport.<init>(TabularType) TabularDataSupport.java","0.1","< 0.1","< 0.1","2"
"java.util.TreeMap.size() TreeMap.java","0.1","< 0.1","0.1","68"
"java.util.Arrays$ArrayItr.hasNext() Arrays.java","0.1","< 0.1","0.1","60"
"java.util.LinkedHashMap.newNode(int, Object, Object, HashMap$Node) LinkedHashMap.java","0.1","< 0.1","0.1","16"
"javax.management.openmbean.TabularDataSupport.<init>(TabularType, int, float) TabularDataSupport.java","0.1","< 0.1","< 0.1","2"
"java.net.InetSocketAddress.<init>(InetAddress, int) InetSocketAddress.java","0.1","< 0.1","< 0.1","6"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next() Collections.java","0.1","< 0.1","< 0.1","16"
"java.util.TreeMap.setColor(TreeMap$Entry, boolean) TreeMap.java","0.1","< 0.1","0.1","60"
"com.yourkit.an.ap.get(Object) a","0.1","< 0.1","< 0.1","7"
"sun.management.MemoryUsageCompositeData.<init>(MemoryUsage) MemoryUsageCompositeData.java","0.1","< 0.1","< 0.1","16"
"java.util.LinkedHashMap.afterNodeInsertion(boolean) LinkedHashMap.java","0.1","< 0.1","< 0.1","16"
"sun.management.Util.newObjectName(String) Util.java","0.1","0.1","< 0.1","1"
"java.util.Collections$UnmodifiableList.<init>(List) Collections.java","0.1","< 0.1","< 0.1","16"
"javax.management.ObjectName.getInstance(String) ObjectName.java","0.1","0.1","< 0.1","1"
"javax.management.ObjectName.<init>(String) ObjectName.java","0.1","0.1","< 0.1","1"
"sun.nio.ch.NioSocketImpl.tryClose() NioSocketImpl.java","0.1","< 0.1","< 0.1","2"
"java.net.Inet6Address.getHostAddress() Inet6Address.java","0.1","< 0.1","< 0.1","4"
"java.util.LinkedHashMap$LinkedValueIterator.next() LinkedHashMap.java","0.1","< 0.1","< 0.1","16"
"javax.management.ObjectName.construct(String) ObjectName.java","0.1","0.1","< 0.1","1"
"javax.management.openmbean.CompositeDataSupport.getCompositeType() CompositeDataSupport.java","0.1","< 0.1","0.1","51"
"java.util.stream.StreamSupport.stream(Spliterator, boolean) StreamSupport.java","0.1","< 0.1","< 0.1","3"
"java.lang.invoke.Invokers$Holder.linkToTargetMethod(Object, Object, Object) Invokers$Holder","0.1","< 0.1","< 0.1","7"
"java.util.TreeMap.compare(Object, Object) TreeMap.java","0.1","< 0.1","0.1","34"
"sun.nio.ch.Util.free(ByteBuffer) Util.java","0.1","< 0.1","< 0.1","2"
"sun.nio.ch.Net.localInetAddress(FileDescriptor) Net.java (native)","0.1","< 0.1","< 0.1","2"
"java.util.TreeMap.leftOf(TreeMap$Entry) TreeMap.java","< 0.1","< 0.1","< 0.1","38"
"com.yourkit.an.ap.<init>(Class, String) a","< 0.1","< 0.1","< 0.1","2"
"sun.awt.AWTAutoShutdown.notifyToolkitThreadBusy() AWTAutoShutdown.java","< 0.1","< 0.1","< 0.1","1"
"java.util.TreeMap$KeySet.<init>(NavigableMap) TreeMap.java","< 0.1","< 0.1","< 0.1","34"
"java.util.TreeMap.<init>() TreeMap.java","< 0.1","< 0.1","< 0.1","34"
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef.performCleanup() CleanerImpl.java","< 0.1","< 0.1","< 0.1","6"
"java.net.Inet6Address$Inet6AddressHolder.getHostAddress() Inet6Address.java","< 0.1","< 0.1","< 0.1","4"
"org.h2.message.DbException.traceThrowable(Throwable) DbException.java","< 0.1","< 0.1","< 0.1","2"
"java.lang.management.MemoryUsage.<init>(long, long, long, long) MemoryUsage.java","< 0.1","< 0.1","< 0.1","16"
"java.util.Arrays$ArrayItr.next() Arrays.java","< 0.1","< 0.1","< 0.1","30"
"java.util.Arrays$ArrayItr.<init>(Object[]) Arrays.java","< 0.1","< 0.1","< 0.1","30"
"sun.nio.ch.Net.shutdown(FileDescriptor, int) Net.java (native)","< 0.1","< 0.1","< 0.1","2"
"java.nio.DirectByteBuffer$Deallocator.run() DirectByteBuffer.java","< 0.1","< 0.1","< 0.1","2"
"sun.management.LazyCompositeData.getString(CompositeData, String) LazyCompositeData.java","< 0.1","< 0.1","< 0.1","3"
"sun.management.LazyCompositeData.<init>() LazyCompositeData.java","< 0.1","< 0.1","< 0.1","20"
"java.util.Spliterator.getExactSizeIfKnown() Spliterator.java","< 0.1","< 0.1","< 0.1","3"
"javax.management.openmbean.TabularType.getRowType() TabularType.java","< 0.1","< 0.1","< 0.1","26"
"java.util.TreeMap$KeySet.spliterator() TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"sun.nio.ch.SocketOptionRegistry.findOption(SocketOption, ProtocolFamily) SocketOptionRegistry.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeTypeByBuilder() GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"javax.management.ObjectName.setCanonicalName(char[], char[], String[], Map, int, int) ObjectName.java","< 0.1","< 0.1","< 0.1","1"
"java.net.Inet6Address.<init>() Inet6Address.java","< 0.1","< 0.1","< 0.1","2"
"sun.nio.ch.Util.isBufferTooLarge(ByteBuffer) Util.java","< 0.1","< 0.1","< 0.1","2"
"java.net.Inet6Address.numericToTextFormat(byte[]) Inet6Address.java","< 0.1","< 0.1","< 0.1","4"
"java.util.IdentityHashMap$KeyIterator.next() IdentityHashMap.java","< 0.1","< 0.1","< 0.1","3"
"java.net.Socket$SocketInputStream.close() Socket.java","< 0.1","< 0.1","< 0.1","2"
"java.nio.Bits.unreserveMemory(long, long) Bits.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Arrays$ArrayList.<init>(Object[]) Arrays.java","< 0.1","< 0.1","< 0.1","16"
"java.util.stream.MatchOps.makeRef(Predicate, MatchOps$MatchKind) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap.colorOf(TreeMap$Entry) TreeMap.java","< 0.1","< 0.1","< 0.1","21"
"sun.nio.fs.NativeBuffers$1.threadTerminated(Object) NativeBuffers.java","< 0.1","< 0.1","< 0.1","1"
"java.util.Collections$UnmodifiableCollection.<init>(Collection) Collections.java","< 0.1","< 0.1","< 0.1","18"
"java.util.LinkedHashMap.linkNodeLast(LinkedHashMap$Entry) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","16"
"java.util.TreeMap.keySpliteratorFor(NavigableMap) TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.net.Socket.getInetAddress() Socket.java","< 0.1","< 0.1","< 0.1","2"
"sun.nio.ch.NioSocketImpl.lambda$closerFor$0(FileDescriptor) NioSocketImpl.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GcInfoCompositeData.<init>(GcInfo, GcInfoBuilder, Object[]) GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","2"
"com.sun.management.internal.GcInfoCompositeData$1.run() GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"java.io.IOException.<init>(String) IOException.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.hasNext() Collections.java","< 0.1","< 0.1","< 0.1","18"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData$1.run() GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry.<init>(Map$Entry) Collections.java","< 0.1","< 0.1","< 0.1","16"
"java.util.stream.ReferencePipeline$Head.<init>(Spliterator, int, boolean) ReferencePipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.net.Socket.getLocalPort() Socket.java","< 0.1","< 0.1","< 0.1","2"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry.getKey() Collections.java","< 0.1","< 0.1","< 0.1","16"
"java.util.stream.AbstractPipeline.sourceSpliterator(int) AbstractPipeline.java","< 0.1","< 0.1","< 0.1","3"
"java.lang.ThreadLocal$ThreadLocalMap.getEntry(ThreadLocal) ThreadLocal.java","< 0.1","< 0.1","< 0.1","9"
"java.net.Socket.getPort() Socket.java","< 0.1","< 0.1","< 0.1","2"
"sun.nio.fs.NativeBuffers$1.threadTerminated(NativeBuffer[]) NativeBuffers.java","< 0.1","< 0.1","< 0.1","1"
"java.util.stream.StreamOpFlag.fromCharacteristics(Spliterator) StreamOpFlag.java","< 0.1","< 0.1","< 0.1","3"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData$1.run() GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"com.sun.management.internal.GcInfoCompositeData$1.run() GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"java.lang.management.MemoryUsage.getInit() MemoryUsage.java","< 0.1","< 0.1","< 0.1","16"
"java.lang.management.MemoryUsage.getUsed() MemoryUsage.java","< 0.1","< 0.1","< 0.1","16"
"java.util.stream.MatchOps$BooleanTerminalSink.cancellationRequested() MatchOps.java","< 0.1","< 0.1","< 0.1","19"
"sun.management.MappedMXBeanType$BasicMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java","< 0.1","< 0.1","< 0.1","16"
"java.lang.management.MemoryUsage.getCommitted() MemoryUsage.java","< 0.1","< 0.1","< 0.1","16"
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry.getValue() Collections.java","< 0.1","< 0.1","< 0.1","16"
"java.util.LinkedHashMap$LinkedHashIterator.nextNode() LinkedHashMap.java","< 0.1","< 0.1","< 0.1","16"
"sun.awt.AWTAutoShutdown.setToolkitBusy(boolean) AWTAutoShutdown.java","< 0.1","< 0.1","< 0.1","2"
"java.lang.management.MemoryUsage.getMax() MemoryUsage.java","< 0.1","< 0.1","< 0.1","16"
"java.util.TreeMap.keySpliterator() TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.TreeMap$TreeMapSpliterator.estimateSize() TreeMap.java","< 0.1","< 0.1","< 0.1","3"
"java.util.IdentityHashMap$KeySet.iterator() IdentityHashMap.java","< 0.1","< 0.1","< 0.1","2"
"sun.net.ext.ExtendedSocketOptions.isOptionSupported(SocketOption) ExtendedSocketOptions.java","< 0.1","< 0.1","< 0.1","2"
"sun.nio.ch.SocketDispatcher.close(FileDescriptor) SocketDispatcher.java","< 0.1","< 0.1","< 0.1","2"
"sun.nio.fs.NativeBuffer.free() NativeBuffer.java","< 0.1","< 0.1","< 0.1","1"
"com.sun.management.GcInfo.<init>(GcInfoBuilder, long, long, long, MemoryUsage[], MemoryUsage[], Object[]) GcInfo.java","< 0.1","< 0.1","< 0.1","1"
"java.util.LinkedHashMap$LinkedHashIterator.hasNext() LinkedHashMap.java","< 0.1","< 0.1","< 0.1","18"
"java.util.stream.MatchOps.lambda$makeRef$0(MatchOps$MatchKind, Predicate) MatchOps.java","< 0.1","< 0.1","< 0.1","3"
"java.util.stream.ReferencePipeline.<init>(Spliterator, int, boolean) ReferencePipeline.java","< 0.1","< 0.1","< 0.1","3"
"com.yourkit.an.ar.getSignature(Class) a","< 0.1","< 0.1","< 0.1","2"
"javax.management.openmbean.TabularDataSupport.values() TabularDataSupport.java","< 0.1","< 0.1","< 0.1","2"
"java.util.LinkedHashMap.removeEldestEntry(Map$Entry) LinkedHashMap.java","< 0.1","< 0.1","< 0.1","16"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getGcAction(CompositeData) GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getGcCause(CompositeData) GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getGcName(CompositeData) GarbageCollectionNotifInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
"com.sun.management.internal.GcInfoCompositeData.getEndTime(CompositeData) GcInfoCompositeData.java","< 0.1","< 0.1","< 0.1","1"
